episode,best_energy_in_episode,best_energy_so_far,num_new_graphs,wall_time_s
164,12.0,4.0,,30.384510401869193
165,16.0,4.0,,30.386943651828915
166,10.0,4.0,,30.389691677875817
167,11.0,4.0,,30.392017620848492
168,9.0,4.0,,30.394563284004107
169,23.0,4.0,,30.396867486881092
170,27.0,4.0,,30.398950000992045
171,35.0,4.0,,30.400873000966385
172,26.0,4.0,,30.403133830986917
173,12.0,4.0,,30.40611886791885
174,14.0,4.0,,30.40898289787583
175,9.0,4.0,,30.41117214784026
176,10.0,4.0,,30.413922730833292
177,26.0,4.0,,30.41725593386218
178,6.0,4.0,,30.420901947887614
179,35.0,4.0,,30.423027962911874
180,28.0,4.0,,30.4252301028464
181,11.0,4.0,,30.427601268980652
182,9.0,4.0,,30.43090474093333
183,28.0,4.0,,30.433966101845726
184,8.0,4.0,,30.436759638832882
185,11.0,4.0,,30.439746115822345
186,27.0,4.0,,30.44270117697306
187,35.0,4.0,,30.44520541583188
188,21.0,4.0,,30.44809241895564
189,31.0,4.0,,30.451231000944972
190,11.0,4.0,,30.45409849495627
191,11.0,4.0,,30.45684435777366
192,26.0,4.0,,30.459722984815016
193,8.0,4.0,,30.46281505585648
194,13.0,4.0,,30.465991553850472
195,16.0,4.0,,30.468870998825878
196,19.0,4.0,,30.471251480979845
197,14.0,4.0,,30.474404877983034
198,30.0,4.0,,30.47701512882486
199,26.0,4.0,,30.47974863788113
200,8.0,4.0,,30.48277021292597
201,14.0,4.0,,30.485031053889543
202,20.0,4.0,,30.487266862997785
203,28.0,4.0,,30.48976060678251
204,9.0,4.0,,30.493091000942513
205,11.0,4.0,,30.495923805981874
206,11.0,4.0,,30.49815367278643
207,14.0,4.0,,30.500858694780618
208,13.0,4.0,,30.50377316097729
209,10.0,4.0,,30.506596073973924
210,30.0,4.0,,30.508883551927283
211,23.0,4.0,,30.511228900868446
212,32.0,4.0,,30.51416451181285
213,20.0,4.0,,30.516693769954145
214,41.0,4.0,,30.518722501816228
215,14.0,4.0,,30.520633982960135
216,30.0,4.0,,30.52355572092347
217,30.0,4.0,,30.526297688949853
218,9.0,4.0,,30.528897545998916
219,27.0,4.0,,30.53147995681502
220,18.0,4.0,,30.5341138090007
221,33.0,4.0,,30.53618706180714
222,8.0,4.0,,30.538769652834162
223,23.0,4.0,,30.541192431934178
224,28.0,4.0,,30.543911825865507
225,14.0,4.0,,30.546968010952696
226,30.0,4.0,,30.549721507821232
227,22.0,4.0,,30.552529993932694
228,11.0,4.0,,30.5555138818454
229,21.0,4.0,,30.55853568785824
230,23.0,4.0,,30.56146739795804
231,34.0,4.0,,30.563534109853208
232,30.0,4.0,,30.565878990804777
233,8.0,4.0,,30.568383962847292
234,28.0,4.0,,30.57005725079216
235,23.0,4.0,,30.57205763179809
236,7.0,4.0,,30.57521322881803
237,23.0,4.0,,30.578046907903627
238,36.0,4.0,,30.580225937999785
239,26.0,4.0,,30.582892559934407
240,17.0,4.0,,39.005283884936944
241,30.0,4.0,,39.007957375841215
242,27.0,4.0,,39.01110076485202
243,17.0,4.0,,39.01363383280113
244,27.0,4.0,,39.01608145586215
245,26.0,4.0,,39.01909175585024
246,27.0,4.0,,39.02162928390317
247,14.0,4.0,,39.02389582199976
248,9.0,4.0,,39.02640213188715
249,11.0,4.0,,39.028493876801804
250,22.0,4.0,,39.03076700796373
251,30.0,4.0,,39.033495131880045
252,11.0,4.0,,39.036141886841506
253,28.0,4.0,,39.039315663976595
254,9.0,4.0,,39.04157562390901
255,34.0,4.0,,39.0437383139506
256,11.0,4.0,,39.04581368388608
257,15.0,4.0,,39.04820806486532
258,27.0,4.0,,39.051319024991244
259,11.0,4.0,,39.05334340687841
260,9.0,4.0,,39.05498604988679
261,11.0,4.0,,39.056938597001135
262,13.0,4.0,,39.059317096835
263,13.0,4.0,,39.061442363774404
264,8.0,4.0,,39.06475242297165
265,22.0,4.0,,39.06739488593303
266,15.0,4.0,,39.069963856833056
267,18.0,4.0,,39.07249698089436
268,23.0,4.0,,39.07502910797484
269,22.0,4.0,,39.07767226686701
270,36.0,4.0,,39.07937881490216
271,30.0,4.0,,39.08075681491755
272,23.0,4.0,,39.082631369819865
273,30.0,4.0,,39.084996952908114
274,26.0,4.0,,39.08695400785655
275,9.0,4.0,,39.089163180906326
276,15.0,4.0,,39.09126855386421
277,30.0,4.0,,39.09396364283748
278,24.0,4.0,,39.09639447694644
279,9.0,4.0,,39.09830961399712
280,11.0,4.0,,39.10041070589796
281,20.0,4.0,,39.10225287079811
282,9.0,4.0,,39.10435610287823
283,38.0,4.0,,39.106434241868556
284,11.0,4.0,,39.1092722278554
285,10.0,4.0,,39.112382418941706
286,34.0,4.0,,39.11480954778381
287,8.0,4.0,,39.11745493183844
288,6.0,4.0,,39.1199764739722
289,9.0,4.0,,39.12233942979947
290,26.0,4.0,,39.124457113910466
291,8.0,4.0,,39.12682506791316
292,41.0,4.0,,39.12885358789936
293,34.0,4.0,,39.13104347186163
294,9.0,4.0,,39.133370376890525
295,23.0,4.0,,39.13522179890424
296,27.0,4.0,,39.13745752791874
297,9.0,4.0,,39.13937794789672
298,9.0,4.0,,39.14179647597484
299,6.0,4.0,,39.14455166296102
300,10.0,4.0,,39.14662713278085
301,26.0,4.0,,39.14906715392135
302,17.0,4.0,,39.15137472981587
303,11.0,4.0,,39.15378076583147
304,30.0,4.0,,39.156046309974045
305,10.0,4.0,,39.158908653771505
306,26.0,4.0,,39.1610497769434
307,31.0,4.0,,39.16378706996329
308,7.0,4.0,,39.16672505997121
309,27.0,4.0,,39.16925229784101
310,9.0,4.0,,39.171876169973984
311,33.0,4.0,,39.174544360954314
312,29.0,4.0,,39.17687259777449
313,10.0,4.0,,39.17865799483843
314,11.0,4.0,,39.18074257997796
315,23.0,4.0,,39.18345898599364
316,34.0,4.0,,39.18590920884162
317,23.0,4.0,,39.18831120082177
318,14.0,4.0,,39.19060989283025
319,11.0,4.0,,39.1931495689787
320,8.0,4.0,,48.527222748845816
321,11.0,4.0,,48.530565360793844
322,26.0,4.0,,48.53293052688241
323,32.0,4.0,,48.53495496278629
324,10.0,4.0,,48.53643257985823
325,9.0,4.0,,48.53813540679403
326,23.0,4.0,,48.540292598772794
327,11.0,4.0,,48.54262808780186
328,8.0,4.0,,48.544711937895045
329,10.0,4.0,,48.54654459282756
330,30.0,4.0,,48.54829309694469
331,13.0,4.0,,48.55003767297603
332,4.0,4.0,,48.552009344799444
333,13.0,4.0,,48.55463521881029
334,16.0,4.0,,48.55645208177157
335,32.0,4.0,,48.55803453177214
336,34.0,4.0,,48.559498383896425
337,23.0,4.0,,48.56119808088988
338,38.0,4.0,,48.56294065993279
339,16.0,4.0,,48.56436642981134
340,23.0,4.0,,48.56571050384082
341,11.0,4.0,,48.56786984088831
342,15.0,4.0,,48.57049225596711
343,9.0,4.0,,48.573467172915116
344,30.0,4.0,,48.57638141978532
345,20.0,4.0,,48.579327957937494
346,35.0,4.0,,48.58121711877175
347,16.0,4.0,,48.58379867579788
348,9.0,4.0,,48.58650280791335
349,35.0,4.0,,48.58962575090118
350,13.0,4.0,,48.59156990679912
351,9.0,4.0,,48.59377077384852
352,27.0,4.0,,48.59586380189285
353,9.0,4.0,,48.598765265895054
354,16.0,4.0,,48.60056954994798
355,11.0,4.0,,48.60335648083128
356,35.0,4.0,,48.606199531815946
357,17.0,4.0,,48.60925042279996
358,13.0,4.0,,48.61161271482706
359,9.0,4.0,,48.61424130690284
360,9.0,4.0,,48.61658984282985
361,23.0,4.0,,48.61870285193436
362,11.0,4.0,,48.620749588822946
363,14.0,4.0,,48.622729079797864
364,25.0,4.0,,48.625589741859585
365,36.0,4.0,,48.628515467979014
366,23.0,4.0,,48.63107703998685
367,12.0,4.0,,48.63385734590702
368,9.0,4.0,,48.63671468081884
369,26.0,4.0,,48.63883178983815
370,30.0,4.0,,48.640585514949635
371,9.0,4.0,,48.64299622597173
372,9.0,4.0,,48.64529115287587
373,28.0,4.0,,48.64729859982617
374,6.0,4.0,,48.64898290997371
375,10.0,4.0,,48.650868674973026
376,9.0,4.0,,48.65390132879838
377,8.0,4.0,,48.65629283199087
378,33.0,4.0,,48.65891151083633
379,23.0,4.0,,48.661012364784256
380,33.0,4.0,,48.66318918787874
381,10.0,4.0,,48.66577619384043
382,32.0,4.0,,48.66878626984544
383,12.0,4.0,,48.670725056901574
384,35.0,4.0,,48.673513777786866
385,24.0,4.0,,48.67648548586294
386,33.0,4.0,,48.67849691188894
387,27.0,4.0,,48.68081102799624
388,11.0,4.0,,48.68380199978128
389,17.0,4.0,,48.68674511485733
390,9.0,4.0,,48.689510110998526
391,13.0,4.0,,48.69160573091358
392,23.0,4.0,,48.693100737873465
393,30.0,4.0,,48.6948581119068
394,12.0,4.0,,48.697129737818614
395,34.0,4.0,,48.70005596987903
396,9.0,4.0,,48.70334076182917
397,28.0,4.0,,48.70632801693864
398,6.0,4.0,,48.70909671392292
399,13.0,4.0,,48.711661625886336
400,23.0,4.0,,59.486665648873895
401,30.0,4.0,,59.49002562579699
402,11.0,4.0,,59.49332050792873
403,23.0,4.0,,59.495457904879004
404,36.0,4.0,,59.49693485791795
405,23.0,4.0,,59.498964198864996
406,11.0,4.0,,59.50105681177229
407,8.0,4.0,,59.50377321289852
408,35.0,4.0,,59.506932850927114
409,26.0,4.0,,59.509380742907524
410,10.0,4.0,,59.51205801195465
411,35.0,4.0,,59.51486465591006
412,30.0,4.0,,59.51751240296289
413,9.0,4.0,,59.52019913494587
414,15.0,4.0,,59.52268499392085
415,18.0,4.0,,59.52531062089838
416,17.0,4.0,,59.52747344993986
417,10.0,4.0,,59.52993726590648
418,25.0,4.0,,59.533301709918305
419,11.0,4.0,,59.535691109951586
420,34.0,4.0,,59.53819124097936
421,13.0,4.0,,59.54094713390805
422,14.0,4.0,,59.54461040580645
423,16.0,4.0,,59.54734232882038
424,33.0,4.0,,59.549991722917184
425,34.0,4.0,,59.5526927059982
426,18.0,4.0,,59.555301011772826
427,9.0,4.0,,59.55763185978867
428,12.0,4.0,,59.56053193891421
429,38.0,4.0,,59.56367347482592
430,19.0,4.0,,59.56602582195774
431,22.0,4.0,,59.56795815983787
432,14.0,4.0,,59.57011659583077
433,34.0,4.0,,59.5725371518638
434,11.0,4.0,,59.57553202379495
435,23.0,4.0,,59.57882994879037
436,17.0,4.0,,59.581642891978845
437,12.0,4.0,,59.5845361109823
438,9.0,4.0,,59.587364612845704
439,12.0,4.0,,59.59009899478406
440,9.0,4.0,,59.59261687193066
441,8.0,4.0,,59.59470129082911
442,17.0,4.0,,59.59708736394532
443,11.0,4.0,,59.59998582187109
444,7.0,4.0,,59.60258418484591
445,13.0,4.0,,59.60541221499443
446,14.0,4.0,,59.60830514179543
447,23.0,4.0,,59.61094324593432
448,14.0,4.0,,59.61405208497308
449,34.0,4.0,,59.61643140390515
450,7.0,4.0,,59.618556109955534
451,14.0,4.0,,59.62090776581317
452,13.0,4.0,,59.623683048877865
453,18.0,4.0,,59.625890294788405
454,22.0,4.0,,59.62832675478421
455,36.0,4.0,,59.63098163390532
456,12.0,4.0,,59.6343800178729
457,8.0,4.0,,59.63698038482107
458,23.0,4.0,,59.63952697091736
459,27.0,4.0,,59.64181383489631
460,34.0,4.0,,59.64408614998683
461,8.0,4.0,,59.64632502780296
462,13.0,4.0,,59.649280888959765
463,28.0,4.0,,59.65158046898432
464,11.0,4.0,,59.65447518299334
465,7.0,4.0,,59.65729640191421
466,11.0,4.0,,59.660160367842764
467,11.0,4.0,,59.66291953297332
468,19.0,4.0,,59.665946983965114
469,13.0,4.0,,59.66888860077597
470,32.0,4.0,,59.671276699984446
471,10.0,4.0,,59.67384528997354
472,11.0,4.0,,59.676333754789084
473,12.0,4.0,,59.679029726888984
474,14.0,4.0,,59.68044880381785
475,26.0,4.0,,59.682763390941545
476,11.0,4.0,,59.68509002379142
477,22.0,4.0,,59.687993958825245
478,17.0,4.0,,59.6905700028874
479,14.0,4.0,,59.69356682081707
480,13.0,4.0,,69.9034055529628
481,34.0,4.0,,69.90662700496614
482,24.0,4.0,,69.90996320778504
483,22.0,4.0,,69.91232432192191
484,21.0,4.0,,69.91428209096193
485,25.0,4.0,,69.91678562294692
486,38.0,4.0,,69.91976192197762
487,21.0,4.0,,69.92248836578801
488,8.0,4.0,,69.92574298381805
489,23.0,4.0,,69.92848745197989
490,11.0,4.0,,69.93097669491544
491,39.0,4.0,,69.93389032199048
492,14.0,4.0,,69.93663257895969
493,33.0,4.0,,69.93937749578618
494,14.0,4.0,,69.94188439077698
495,8.0,4.0,,69.94483345584013
496,30.0,4.0,,69.94738401286304
497,15.0,4.0,,69.9496141828131
498,10.0,4.0,,69.95263806800358
499,26.0,4.0,,69.95515546086244
500,27.0,4.0,,69.95722172386013
501,26.0,4.0,,69.95951676391996
502,8.0,4.0,,69.96273267595097
503,23.0,4.0,,69.9659396589268
504,26.0,4.0,,69.96892795991153
505,30.0,4.0,,69.97116991295479
506,8.0,4.0,,69.97342130891047
507,34.0,4.0,,69.97649793885648
508,14.0,4.0,,69.97893223399296
509,10.0,4.0,,69.98145490884781
510,12.0,4.0,,69.98417045478709
511,8.0,4.0,,69.98636663798243
512,7.0,4.0,,69.98887614486739
513,33.0,4.0,,69.99154277681373
514,11.0,4.0,,69.9945279029198
515,20.0,4.0,,69.99770506378263
516,8.0,4.0,,70.0002053398639
517,11.0,4.0,,70.00310756382532
518,34.0,4.0,,70.00587993278168
519,9.0,4.0,,70.0085742007941
520,18.0,4.0,,70.01075256289914
521,11.0,4.0,,70.01316039985977
522,11.0,4.0,,70.01544190081768
523,13.0,4.0,,70.01787868398242
524,14.0,4.0,,70.02080868277699
525,34.0,4.0,,70.02448178897612
526,23.0,4.0,,70.02795267594047
527,12.0,4.0,,70.03083566995338
528,9.0,4.0,,70.03448449680582
529,22.0,4.0,,70.03743141284212
530,20.0,4.0,,70.03976599895395
531,11.0,4.0,,70.04243061784655
532,10.0,4.0,,70.04507583682425
533,14.0,4.0,,70.04738984489813
534,30.0,4.0,,70.05034756590612
535,33.0,4.0,,70.0531757348217
536,8.0,4.0,,70.05702104000375
537,30.0,4.0,,70.05998550285585
538,13.0,4.0,,70.06284523080103
539,9.0,4.0,,70.06580382189713
540,12.0,4.0,,70.06838281685486
541,9.0,4.0,,70.07089405599982
542,20.0,4.0,,70.073762843851
543,8.0,4.0,,70.07617235393263
544,30.0,4.0,,70.07902989699505
545,15.0,4.0,,70.08198160398751
546,26.0,4.0,,70.08442714298144
547,9.0,4.0,,70.0870589679107
548,14.0,4.0,,70.09023544983938
549,20.0,4.0,,70.09315360384062
550,8.0,4.0,,70.09604534483515
551,16.0,4.0,,70.09845328493975
552,30.0,4.0,,70.09969303477556
553,23.0,4.0,,70.10148839093745
554,38.0,4.0,,70.10400549997576
555,11.0,4.0,,70.1067602657713
556,34.0,4.0,,70.10959994280711
557,26.0,4.0,,70.11200104188174
558,9.0,4.0,,70.11475875088945
559,9.0,4.0,,70.11709169880487
560,34.0,4.0,,79.88492214982398
561,33.0,4.0,,79.88845390896313
562,10.0,4.0,,79.89108601282351
563,40.0,4.0,,79.89331878977828
564,9.0,4.0,,79.89443960483186
565,8.0,4.0,,79.89616184891202
566,34.0,4.0,,79.89888575486839
567,15.0,4.0,,79.90100954798982
568,8.0,4.0,,79.90325125399977
569,28.0,4.0,,79.9050901599694
570,10.0,4.0,,79.90676734992303
571,9.0,4.0,,79.90916972281411
572,23.0,4.0,,79.9111077748239
573,14.0,4.0,,79.91412889678031
574,33.0,4.0,,79.91731791594066
575,15.0,4.0,,79.92017141287215
576,9.0,4.0,,79.92262072581798
577,31.0,4.0,,79.92537667695433
578,14.0,4.0,,79.92901824391447
579,22.0,4.0,,79.93198119592853
580,27.0,4.0,,79.93467807699926
581,18.0,4.0,,79.93709603790194
582,18.0,4.0,,79.94045352889225
583,35.0,4.0,,79.94386515580118
584,30.0,4.0,,79.946763940854
585,9.0,4.0,,79.94936069985852
586,31.0,4.0,,79.95137963187881
587,34.0,4.0,,79.95370127493516
588,27.0,4.0,,79.95646550692618
589,7.0,4.0,,79.96009322581813
590,26.0,4.0,,79.96320749889128
591,14.0,4.0,,79.96546036587097
592,41.0,4.0,,79.96825157990679
593,35.0,4.0,,79.97142140078358
594,8.0,4.0,,79.97424139082432
595,27.0,4.0,,79.97746281581931
596,7.0,4.0,,79.98033031378873
597,15.0,4.0,,79.983409978915
598,27.0,4.0,,79.9860478239134
599,9.0,4.0,,79.9884258939419
600,35.0,4.0,,79.99059612094425
601,17.0,4.0,,79.9932595777791
602,9.0,4.0,,79.99627842288464
603,31.0,4.0,,79.99865162279457
604,41.0,4.0,,80.00131189194508
605,13.0,4.0,,80.00412609381601
606,26.0,4.0,,80.00691977399401
607,35.0,4.0,,80.00988013599999
608,9.0,4.0,,80.0125471779611
609,30.0,4.0,,80.01530267088674
610,14.0,4.0,,80.01816218579188
611,39.0,4.0,,80.02076014177874
612,9.0,4.0,,80.02285732887685
613,23.0,4.0,,80.02476461487822
614,14.0,4.0,,80.0262194708921
615,39.0,4.0,,80.02857207483612
616,28.0,4.0,,80.03166964277625
617,35.0,4.0,,80.03457509097643
618,30.0,4.0,,80.03745007282123
619,21.0,4.0,,80.04021312785335
620,9.0,4.0,,80.04291009390727
621,13.0,4.0,,80.04562905989587
622,37.0,4.0,,80.04864114988595
623,14.0,4.0,,80.05076058488339
624,14.0,4.0,,80.05271653388627
625,27.0,4.0,,80.05583914997987
626,34.0,4.0,,80.05919992085546
627,34.0,4.0,,80.06206347886473
628,7.0,4.0,,80.06529094977304
629,41.0,4.0,,80.06830088677816
630,21.0,4.0,,80.07104060892016
631,14.0,4.0,,80.07365096290596
632,18.0,4.0,,80.07585054496303
633,40.0,4.0,,80.07822988089174
634,6.0,4.0,,80.08027895889245
635,15.0,4.0,,80.08279173192568
636,12.0,4.0,,80.08548453589901
637,26.0,4.0,,80.08825675281696
638,12.0,4.0,,80.09031076496467
639,23.0,4.0,,80.09288530191407
640,31.0,4.0,,89.48834116593935
641,9.0,4.0,,89.49167820997536
642,25.0,4.0,,89.49425426777452
643,33.0,4.0,,89.49620054499246
644,33.0,4.0,,89.49766566394828
645,13.0,4.0,,89.49973123590462
646,15.0,4.0,,89.50248604686931
647,30.0,4.0,,89.50488941697404
648,12.0,4.0,,89.50711914082058
649,30.0,4.0,,89.50902335997671
650,13.0,4.0,,89.51083761500195
651,15.0,4.0,,89.51343519589864
652,22.0,4.0,,89.51622963184491
653,34.0,4.0,,89.51895454386249
654,21.0,4.0,,89.52040529879741
655,30.0,4.0,,89.5219459538348
656,39.0,4.0,,89.52339286799543
657,39.0,4.0,,89.52551641897298
658,26.0,4.0,,89.52818485279568
659,11.0,4.0,,89.52975906687789
660,35.0,4.0,,89.53128676488996
661,26.0,4.0,,89.53357332595624
662,12.0,4.0,,89.53628721600398
663,18.0,4.0,,89.53891096380539
664,34.0,4.0,,89.54113544593565
665,16.0,4.0,,89.54364579496905
666,33.0,4.0,,89.54596729297191
667,17.0,4.0,,89.54872928396799
668,14.0,4.0,,89.55190225481056
669,34.0,4.0,,89.55543137295172
670,12.0,4.0,,89.5582757149823
671,12.0,4.0,,89.56038199993782
672,12.0,4.0,,89.56295150285587
673,11.0,4.0,,89.56595344282687
674,7.0,4.0,,89.56877011689357
675,23.0,4.0,,89.57127512479201
676,30.0,4.0,,89.57452811393887
677,23.0,4.0,,89.57791669480503
678,14.0,4.0,,89.58033082191832
679,41.0,4.0,,89.58300081384368
680,26.0,4.0,,89.5859260847792
681,12.0,4.0,,89.58874407387339
682,13.0,4.0,,89.59094076394103
683,23.0,4.0,,89.5937049088534
684,15.0,4.0,,89.5969939539209
685,23.0,4.0,,89.60038383398205
686,41.0,4.0,,89.60280815698206
687,41.0,4.0,,89.60519529879093
688,9.0,4.0,,89.60772949294187
689,26.0,4.0,,89.61071229097433
690,11.0,4.0,,89.613774580881
691,15.0,4.0,,89.61708531691693
692,16.0,4.0,,89.62014841777273
693,23.0,4.0,,89.62291054497473
694,29.0,4.0,,89.62537745386362
695,29.0,4.0,,89.62802928080782
696,9.0,4.0,,89.6307204598561
697,8.0,4.0,,89.63327024900354
698,30.0,4.0,,89.63588359788992
699,27.0,4.0,,89.63841739483178
700,34.0,4.0,,89.64055234892294
701,32.0,4.0,,89.64291236596182
702,37.0,4.0,,89.64603066281416
703,37.0,4.0,,89.64903076691553
704,13.0,4.0,,89.65213305992074
705,40.0,4.0,,89.65495467884466
706,39.0,4.0,,89.65792150399648
707,21.0,4.0,,89.66038356698118
708,26.0,4.0,,89.66313437698409
709,27.0,4.0,,89.66618976788595
710,26.0,4.0,,89.66938621597365
711,30.0,4.0,,89.67165830289014
712,36.0,4.0,,89.67341529484838
713,31.0,4.0,,89.67533652787097
714,16.0,4.0,,89.677388794953
715,36.0,4.0,,89.67927465494722
716,29.0,4.0,,89.68179451790638
717,32.0,4.0,,89.6848919019103
718,27.0,4.0,,89.6879767368082
719,11.0,4.0,,89.6909386687912
720,25.0,4.0,,102.13931048079394
721,8.0,4.0,,102.14228995796293
722,11.0,4.0,,102.14461764181033
723,18.0,4.0,,102.14674315485172
724,38.0,4.0,,102.14909481792711
725,26.0,4.0,,102.15056508989073
726,35.0,4.0,,102.15287725278176
727,23.0,4.0,,102.1549663208425
728,11.0,4.0,,102.1577414018102
729,13.0,4.0,,102.15985840978101
730,12.0,4.0,,102.16227422677912
731,11.0,4.0,,102.1654800819233
732,34.0,4.0,,102.16800259798765
