Step,custom/best_energy,wall_time_s
29760,4.0,410.8995132399723
29840,4.0,412.3456343708094
29920,4.0,413.5177342619281
30000,4.0,414.46349850087427
30080,4.0,415.39325935486704
30160,4.0,416.33160730381496
30240,4.0,417.4224464849103
30320,4.0,418.36903823981993
30400,4.0,419.529504529899
30480,4.0,421.0030951939989
30560,4.0,422.1634794329293
30640,4.0,423.1097202799283
30720,4.0,424.381484108977
30800,4.0,425.18060664180666
30880,4.0,426.02251554699615
30960,4.0,426.7820269539952
31040,4.0,427.6079335368704
31120,4.0,428.3761371569708
31200,4.0,429.1138077429496
31280,4.0,430.4389308679383
31360,4.0,431.9096271758899
31440,4.0,433.5676048148889
31520,4.0,435.6632567869965
31600,4.0,437.2478989327792
31680,4.0,438.58802101179026
31760,4.0,439.9298815578222
31840,4.0,441.237743064994
31920,4.0,442.57461289386265
32000,4.0,443.68096211599186
32080,4.0,445.04696754785255
32160,4.0,445.98019254393876
32240,4.0,447.0060300489422
32320,4.0,449.05108433798887
32400,4.0,449.9866730759386
32480,4.0,450.81419978593476
32560,4.0,451.599393656943
32640,4.0,452.3846172578633
32720,4.0,453.23284696787596
32800,4.0,454.10266854590736
32880,4.0,455.78490394097753
32960,4.0,457.2321258278098
33040,4.0,458.6547921928577
33120,4.0,459.8541699098423
33200,4.0,461.0498823558446
33280,4.0,462.2846189897973
33360,4.0,463.5217424109578
33440,4.0,465.7159084849991
33520,4.0,467.0454294087831
33600,4.0,468.4057396398857
33680,4.0,469.80099726398475
33760,4.0,470.84169370494783
33840,4.0,472.83978875586763
33920,4.0,474.5462615417782
34000,4.0,476.21187847992405
34080,4.0,477.05052882782184
34160,4.0,477.89078062586486
34240,4.0,478.8661538439337
34320,4.0,479.8595775978174
34400,4.0,481.2587938979268
34480,4.0,482.6158741049003
34560,4.0,483.80795388296247
34640,4.0,484.9175163519103
34720,4.0,486.0861767588649
34800,4.0,487.22129247593693
34880,4.0,488.3380186588038
34960,4.0,489.2500891247764
35040,4.0,490.5196439179126
35120,4.0,491.44041479495354
35200,4.0,492.42998408991843
35280,4.0,494.25297061377205
35360,4.0,496.38553973077796
35440,4.0,497.8636611108668
35520,4.0,499.03833295498043
35600,4.0,500.0423047239892
35680,4.0,501.624277359806
35760,4.0,502.9992184138391
35840,4.0,504.074652840849
35920,4.0,505.4124472599942
36000,4.0,506.5557962099556
36080,4.0,507.7393810017966
36160,4.0,508.8670265888795
36240,4.0,509.9538338519633
36320,4.0,511.1128594749607
36400,4.0,511.9521541518625
36480,4.0,512.7609202719759
36560,4.0,513.670610796893
36640,4.0,514.5356670948677
36720,4.0,515.7032362578902
36800,4.0,516.6478141369298
36880,4.0,518.2576692758594
36960,4.0,519.2590878109913
37040,4.0,520.6852694759145
37120,4.0,521.6962012718432
37200,4.0,522.7482792639639
37280,4.0,524.7985287788324
37360,4.0,525.883275649976
37440,4.0,526.7021252398845
37520,4.0,527.4850476128049
37600,4.0,528.648459658958
37680,4.0,530.1690017329529
37760,4.0,531.2407709038816
37840,4.0,532.2987104179338
37920,4.0,533.3446555049159
38000,4.0,534.4260118089151
38080,4.0,535.5682068378665
38160,4.0,536.4733008728363
38240,4.0,537.3999864738435
38320,4.0,538.3451747468207
38400,4.0,539.3035218138248
38480,4.0,540.9209146278445
38560,4.0,542.3596661158372
38640,4.0,547.4360494290013
38720,4.0,548.8913937499747
38800,4.0,550.020983611932
38880,4.0,550.9118463099003
38960,4.0,551.7184669158887
39040,4.0,552.6196822009515
39120,4.0,553.3237666687928
39200,4.0,554.4106159778312
39280,4.0,555.9684797008522
39360,4.0,556.9869664038997
39440,4.0,558.1514168579597
39520,4.0,559.3037303788587
39600,4.0,560.2095995708369
39680,4.0,561.0916589947883
39760,4.0,562.05884555378
39840,4.0,563.4601691199932
39920,4.0,564.9772725929506
40000,4.0,565.9985822308809
40080,4.0,567.5459334959742
40160,4.0,568.955087470822
40240,4.0,570.0078368328977
40320,4.0,570.846109763952
40400,4.0,571.757598457858
40480,4.0,572.5337777289096
40560,4.0,574.4949567629956
40640,4.0,575.2230687597767
40720,4.0,576.1550336037762
40800,4.0,577.0405301158316
40880,4.0,578.4768715368118
40960,4.0,580.0643769218586
41040,4.0,581.1969838237856
41120,4.0,582.3631210578606
41200,4.0,583.3623219779693
41280,4.0,584.2372346359771
41360,4.0,585.244052545866
41440,4.0,586.1603651319165
41520,4.0,587.5153634508606
41600,4.0,588.4726854639594
41680,4.0,589.9023377769627
41760,4.0,591.6525016999803
41840,4.0,593.1646492229775
41920,4.0,594.6372235689778
42000,4.0,596.0923027067911
42080,4.0,597.5995172879193
42160,4.0,599.4539677018765
42240,4.0,600.8750040507875
42320,4.0,602.3052776188124
42400,4.0,603.3167165478226
42480,4.0,604.8217803598382
42560,4.0,606.1146391348448
42640,4.0,607.3793245919514
42720,4.0,608.6325790248811
42800,4.0,609.8255081018433
42880,4.0,611.0168200638145
42960,4.0,612.2045148587786
43040,4.0,613.392033039825
43120,4.0,614.5902730289381
43200,4.0,615.8374903937802
43280,4.0,617.5642976469826
43360,4.0,619.7128539849073
43440,4.0,621.1356789488345
43520,4.0,622.1334571789484
43600,4.0,623.1779197258875
43680,4.0,624.4017711179331
43760,4.0,625.3559979689308
43840,4.0,626.7538510679733
43920,4.0,627.7247634509113
44000,4.0,628.6064119958319
44080,4.0,629.9238670079503
44160,4.0,630.9177208309993
44240,4.0,631.7864394378848
44320,4.0,632.7157402848825
44400,4.0,633.6066431698855
44480,4.0,634.7972968819086
44560,4.0,635.7124720218126
44640,4.0,636.9190040659159
44720,4.0,637.7955458369106
44800,4.0,638.7324867788702
44880,4.0,640.7543495269492
44960,4.0,641.9536109389737
45040,4.0,643.6112313529011
45120,4.0,644.7196339049842
45200,4.0,645.8325552958995
45280,4.0,646.6185484707821
45360,4.0,647.413947254885
45440,4.0,648.3304893698078
45520,4.0,649.2390186188277
45600,4.0,650.1251257099211
45680,4.0,651.4198777419515
45760,4.0,652.5964721899945
45840,4.0,653.7711846258026
45920,4.0,654.8691684037913
46000,4.0,656.681009856984
46080,4.0,657.4514909458812
46160,4.0,658.220219689887
46240,4.0,659.0158659918234
46320,4.0,659.7878273238894
46400,4.0,660.6941081369296
46480,4.0,662.1483327818569
46560,4.0,663.3774780929089
46640,4.0,664.7977633487899
46720,4.0,666.2437937858049
46800,4.0,667.2302430169657
46880,4.0,668.1921312317718
46960,4.0,669.3688442849088
47040,4.0,670.2994096549228
47120,4.0,671.174124661833
47200,4.0,672.1674095417839
47280,4.0,673.6217374068219
47360,4.0,674.663888162002
47440,4.0,675.683793595992
47520,4.0,676.6221725558862
47600,4.0,677.6261793719605
47680,4.0,679.1391109009273
47760,4.0,680.6289006129373
47840,4.0,686.0838389429264
47920,4.0,687.9137005237862
48000,4.0,689.8341669999063
48080,4.0,691.1045750509948
48160,4.0,692.1310138388071
48240,4.0,693.842713754857
48320,4.0,694.9801486879587
48400,4.0,696.4948699998204
48480,4.0,698.0009632238653
48560,4.0,699.5038143559359
48640,4.0,701.0033902339637
48720,4.0,703.2232488750014
48800,4.0,705.5877414587885
48880,4.0,708.160307632992
48960,4.0,711.4280968969688
49040,4.0,713.107293699868
49120,4.0,714.7743760689627
49200,4.0,715.812389504863
49280,4.0,716.8427708179224
49360,4.0,717.8638500268571
49440,4.0,718.7116379118524
49520,4.0,720.0637696329504
49600,4.0,721.168709831778
49680,4.0,726.9170840538573
49760,4.0,728.7866294179112
49840,4.0,730.6466151289642
49920,4.0,733.228700082982
50000,4.0,734.8206341278274
50080,4.0,736.310858102981
50160,4.0,737.5873079719022
50240,4.0,738.8460691669025
50320,4.0,739.5086619060021
50400,4.0,740.5981523988303
50480,4.0,742.3523007119074
50560,4.0,743.4134474259336
50640,4.0,744.4689276639838
50720,4.0,745.4604386629071
50800,4.0,746.4845807708334
50880,4.0,747.4808707528282
50960,4.0,748.4553851038218
51040,4.0,749.8605046528392
51120,4.0,751.2331061449368
51200,4.0,752.3386816608254
