hash,energy,size
e0de53abb2a077e74d87dbf1094aa106,15.0,20
124d81eaec4fefbbf19038a8c361b49b,27.0,34
844acd41c48dddd3a99b9cd714449952,22.0,29
8f08cb7cad0d5946ccf4b70d20596e74,23.0,30
c71ba70a68947ddfcf8f71bedde4c542,33.0,40
b75cd42d2b43b0edccc8c8e2a070914f,34.0,41
fec331e6a1857b923f4b99e09df16dee,8.0,15
64e0718621bde3e0a623253ce953320a,36.0,43
8e9d80cbd558a318435e67cb0be2db35,11.0,16
f756a3b7616d6d445d52b28cdc3dba8a,11.0,16
4ea8c3e07939a261416325999a010ce6,22.0,29
fecb26989606f9127f2f1b9380db4b9a,7.0,14
e0092d0210db7256d44b134d8131afee,23.0,30
af1b3c5d27e61061b968bc7b6dfed29d,10.0,15
02961a3b687f0d6df7a58995be0d9d41,11.0,16
1174d77971317c0ec4890e628ef79899,35.0,42
be16a6743fd613858012031bd6ccbfc1,23.0,30
d0c650bc53473532f55e7f6d25a0411b,30.0,37
d7da7b634a4c730ead0b47ca5521a074,24.0,31
72547a0399249488a16bc71aabb9356c,26.0,33
7058fea6acba56efb869d1a51063eb38,30.0,37
52ac9da36def7ca3471a637b94bdb978,33.0,40
732835afac7c8c12f19e1e2a42dbd01a,27.0,34
c475a79dea356546abf58f2dde35696b,9.0,14
d853dfe45a65de1d0566cd2573625b0b,28.0,35
bd959da2f16d62a3ba9481106aa50153,33.0,40
a6ae6b27370920e3af78dd81c544de3a,7.0,12
53053d20288f69295ae6eeb40cdffc07,30.0,37
42212f528426e09944f24c95a26b08a6,15.0,20
7f4772ca0ee22433fc8defd481550800,36.0,43
83761736a8733277c9f79a63e5f2fcaf,11.0,16
a3feb06f58cbd92411057dd16b879be3,23.0,30
116205886d7ad091bf5e6e40762077ae,26.0,33
a19f75b3bf2c3552933ed150a232022a,10.0,15
176a200284723a2b73698d4769b2fa6d,23.0,30
696f4413abfeed82a342b1300c1da841,13.0,18
20119e74eebcdd947ecd691e9543b673,23.0,30
4bab47b36b1d55e6fe868706bd810988,11.0,16
db555386bc8dd37696683e77ec80596d,27.0,34
1801f4459e0728d3a225c7f57b3e11f3,11.0,16
118f6ad9584082c182c628194457cdd5,22.0,29
df0f4dbb69a059193ec31f2da95da438,6.0,11
0ca4b1149246d6655f3952d3a2be3ab5,27.0,34
4eb876029385d33d2cf2109814813e76,9.0,16
d3fd6bd1c4e6b5ddcde001e90c16c14a,9.0,14
262c42aca9ea5d484af8413b3e7c994b,23.0,30
6f4eafd193ee463d32cb18953038d89e,22.0,29
3a78ee172112710a5972533eded4cf28,27.0,34
20ab89cf1e0350f1894b967971c50b16,6.0,11
7aa56885aa303d62f8743afc158f0056,8.0,15
9e5eb2cd79da8be3e91169e47656eee4,11.0,16
a8c8a5fdf21cab8656780a09070476ef,34.0,41
3d62f9a52205171b4647491da0f1280f,14.0,19
dd6d8e4e5741f424c7247cf4f1e1e6ea,36.0,43
c5f1f9111918c56561be813c85cef593,11.0,16
77f1311fcd5ac44b80c45faf9f7f6afa,14.0,19
bcb8c04e5fd9c131c8c1c9e8410716e8,12.0,17
9efd421306b6ce3fe78db97672e01621,41.0,48
53221d1befb27409039e6116ea5a5a69,26.0,33
da58ec5c4f6991c499c1df00059bc099,23.0,30
35f2a58f16cae185f743bf41eaaa1739,13.0,20
2820e10a119f83e7b587bf1a098b0f58,10.0,17
5cec6ee59118f67ea9321a81a0c0b14e,23.0,30
7d56044f88116fd00f3f6b6e649be16c,36.0,43
1e19ae082ef60fdb1746f4ab922ceed4,13.0,18
870862a2747bbabbc1769ed7d5e3002d,26.0,33
9c573171badf9487c6ff71696bfdf12f,28.0,35
1ba1bc515235e66cca2ddfc1e75cfc5c,33.0,40
615c7cb02b782915616c534a1b43134c,22.0,29
ec0876363c505316a6a20a445cdd6120,6.0,11
3adf092c6aee7038cb813b005d30feeb,10.0,17
edbc49f5066b40dbdcc60de1fddb187e,17.0,22
fa5d0eb994a3ffba3cb8505cdcce6059,34.0,41
be5af4860d228717f43b1bcdab82495e,26.0,33
b5f23ed3b7559b56f12a54538740ba0e,17.0,22
25702dab22f03d67aecc939f3c7fae06,26.0,33
03219f366dad6d1ff6fe0a953a5c6a38,33.0,40
