$1,0.97,1.00,0.99,1.00,0.98,1.00,0.98,1.00
$4,0.92,0.92,0.92,0.92,0.94,0.94,0.91,0.91
$5,0.96,0.96,0.96,0.96,0.90,0.90,0.90,0.90
$3,1.00,0.96,0.98,0.96,0.94,0.96,0.99,0.96
$2,0.98,1.00,0.99,1.00,0.98,0.98,0.98,1.00
