in2,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
out,2.36501e-02,5.53799e-02,2.36501e-02,5.53799e-02,2.36501e-02,5.53799e-02,2.36501e-02,5.53799e-02,3.24034e-02,1.07598e-01,3.24034e-02,1.07598e-01,3.24034e-02,1.07598e-01,3.24034e-02,1.07598e-01
$2,8.21327e-01,8.21327e-01,8.21327e-01,8.21327e-01,8.21327e-01,8.21327e-01,8.21327e-01,8.21327e-01,2.95237e-02,2.95237e-02,2.95237e-02,2.95237e-02,2.95237e-02,2.95237e-02,2.95237e-02,2.95237e-02
in4,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00
$1,5.91253e-02,1.38450e-01,5.91253e-02,1.38450e-01,5.91253e-02,1.38450e-01,5.91253e-02,1.38450e-01,8.10084e-02,2.68996e-01,8.10084e-02,2.68996e-01,8.10084e-02,2.68996e-01,8.10084e-02,2.68996e-01
$5,3.60863e+00,3.60863e+00,4.97881e-01,4.97881e-01,5.08663e-02,5.08663e-02,3.17738e-02,3.17738e-02,3.60863e+00,3.60863e+00,4.97881e-01,4.97881e-01,5.08663e-02,5.08663e-02,3.17738e-02,3.17738e-02
$7,5.80095e+00,5.80095e+00,1.36655e-01,1.36655e-01,5.80095e+00,5.80095e+00,1.36655e-01,1.36655e-01,5.80095e+00,5.80095e+00,1.36655e-01,1.36655e-01,5.80095e+00,5.80095e+00,1.36655e-01,1.36655e-01
in1,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00
$3,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00,2.86100e+00,1.08087e+00
$6,4.22014e-02,4.22014e-02,2.72376e-01,2.72376e-01,6.70889e-02,6.70889e-02,3.90502e+00,3.90502e+00,4.22014e-02,4.22014e-02,2.72376e-01,2.72376e-01,6.70889e-02,6.70889e-02,3.90502e+00,3.90502e+00
$8,2.18806e+00,2.18806e+00,2.18806e+00,2.18806e+00,9.66102e-02,9.66102e-02,9.66102e-02,9.66102e-02,2.18806e+00,2.18806e+00,2.18806e+00,2.18806e+00,9.66102e-02,9.66102e-02,9.66102e-02,9.66102e-02
$4,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02
