in1,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00
$9,4.54985e-03,4.54985e-03,2.61932e-03,2.61932e-03,4.54985e-03,4.54985e-03,2.61932e-03,2.61932e-03,4.26596e+00,4.26596e+00,4.03681e-02,4.03681e-02,4.26596e+00,4.26596e+00,4.03681e-02,4.03681e-02
$1,1.93938e-01,1.93938e-01,1.91654e-01,1.91654e-01,1.93287e-01,1.93287e-01,1.91010e-01,1.91010e-01,3.53519e+00,3.53519e+00,8.15233e-01,8.15233e-01,3.52258e+00,3.52258e+00,2.72652e-01,2.72652e-01
in3,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00
$5,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02,4.09714e-03,1.00276e-02
$6,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02
out,7.75752e-02,7.75752e-02,7.66616e-02,7.66616e-02,7.73149e-02,7.73149e-02,7.64041e-02,7.64041e-02,1.41408e+00,1.41408e+00,3.26093e-01,3.26093e-01,1.40903e+00,1.40903e+00,1.09061e-01,1.09061e-01
$10,9.39601e-02,9.39601e-02,9.39601e-02,9.39601e-02,9.34121e-02,9.34121e-02,9.34121e-02,9.34121e-02,3.62225e-01,3.62225e-01,3.62225e-01,3.62225e-01,1.15220e-01,1.15220e-01,1.15220e-01,1.15220e-01
$7,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00,3.82043e+00,1.08127e+00
$11,6.33071e+00,6.33071e+00,6.33071e+00,6.33071e+00,6.33071e+00,6.33071e+00,6.33071e+00,6.33071e+00,1.24526e-01,1.24526e-01,1.24526e-01,1.24526e-01,1.24526e-01,1.24526e-01,1.24526e-01,1.24526e-01
$8,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00,2.78591e+00
$4,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01
$3,1.91686e+00,1.91686e+00,1.92946e+00,1.92946e+00,1.92043e+00,1.92043e+00,1.93306e+00,1.93306e+00,4.38205e-02,4.38205e-02,8.01278e-01,8.01278e-01,4.70932e-02,4.70932e-02,1.58334e+00,1.58334e+00
$2,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02
in2,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00
in4,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00
