$1,1.00,1.00,1.00,1.00,0.99,0.99,1.00,1.00
$3,0.96,0.96,0.96,0.96,0.96,0.96,1.00,1.00
$4,0.98,0.98,0.89,0.89,0.98,0.98,0.89,0.89
$5,1.00,1.00,1.00,1.00,0.93,0.93,0.93,0.93
$2,0.99,0.99,1.00,1.00,1.00,1.00,1.00,1.00
