$1,1.66243e+00,1.65188e+00,1.66243e+00,1.65188e+00,1.66243e+00,1.65188e+00,1.66243e+00,1.65188e+00,2.24959e+00,1.76449e+00,2.24959e+00,1.76449e+00,2.24959e+00,1.76449e+00,2.24959e+00,1.76449e+00
$6,8.03898e-01,8.03898e-01,9.77830e-03,9.77830e-03,6.35669e-03,6.35669e-03,2.44831e-03,2.44831e-03,8.03898e-01,8.03898e-01,9.77830e-03,9.77830e-03,6.35669e-03,6.35669e-03,2.44831e-03,2.44831e-03
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
$7,3.77765e+00,3.77765e+00,3.77765e+00,3.77765e+00,3.77765e+00,3.77765e+00,3.77765e+00,3.77765e+00,1.90806e-01,1.90806e-01,1.90806e-01,1.90806e-01,1.90806e-01,1.90806e-01,1.90806e-01,1.90806e-01
$11,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01
$9,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02
$2,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02
$4,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02
$5,1.09028e+00,1.08195e+00,1.09028e+00,1.08195e+00,1.09028e+00,1.08195e+00,1.09028e+00,1.08195e+00,1.81220e+00,1.17571e+00,1.81220e+00,1.17571e+00,1.81220e+00,1.17571e+00,1.81220e+00,1.17571e+00
out,6.94573e-01,6.90350e-01,6.94573e-01,6.90350e-01,6.94573e-01,6.90350e-01,6.94573e-01,6.90350e-01,9.29437e-01,7.35394e-01,9.29437e-01,7.35394e-01,9.29437e-01,7.35394e-01,9.29437e-01,7.35394e-01
$8,8.02168e-01,8.02168e-01,4.82896e-02,4.82896e-02,8.02168e-01,8.02168e-01,4.82896e-02,4.82896e-02,1.71874e+00,1.71874e+00,5.25975e-02,5.25975e-02,1.71874e+00,1.71874e+00,5.25975e-02,5.25975e-02
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
$3,1.52915e-01,1.55234e-01,1.52915e-01,1.55234e-01,1.52915e-01,1.55234e-01,1.52915e-01,1.55234e-01,5.58732e-02,1.31819e-01,5.58732e-02,1.31819e-01,5.58732e-02,1.31819e-01,5.58732e-02,1.31819e-01
in4,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00
in1,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00
$10,3.74306e-01,3.74306e-01,3.74306e-01,3.74306e-01,3.74306e-01,3.74306e-01,3.74306e-01,3.74306e-01,1.03006e-01,1.03006e-01,1.03006e-01,1.03006e-01,1.03006e-01,1.03006e-01,1.03006e-01,1.03006e-01
