$3,1.00,1.00,0.95,0.95,1.00,1.00,0.95,0.95
$1,0.96,0.95,1.00,0.95,0.96,0.95,1.00,0.95
$2,0.89,0.94,0.89,0.94,0.95,0.97,0.94,0.94
$4,0.97,0.92,0.97,0.92,0.93,0.92,0.93,0.92
