$1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
$4,0.91,0.91,0.90,0.90,0.90,0.90,1.00,1.00
$5,1.00,1.00,0.96,0.96,1.00,1.00,0.96,0.96
$3,0.92,0.89,0.92,0.89,0.92,0.89,0.92,0.89
$6,0.99,0.99,0.99,0.99,1.00,1.00,1.00,1.00
$2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
