$3,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00
$2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
$6,0.82,0.82,0.82,0.82,0.92,0.92,0.89,0.89,0.82,0.82,0.82,0.82,0.92,0.92,0.89,0.89
$1,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00,0.98,1.00
$8,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
$4,0.91,0.91,0.89,0.89,0.91,0.91,0.89,0.89,1.00,1.00,0.91,0.91,1.00,1.00,0.91,0.91
$5,0.94,0.90,0.94,0.90,0.94,0.90,0.94,0.90,0.94,0.90,0.94,0.90,0.94,0.90,0.94,0.90
$7,1.00,1.00,1.00,1.00,0.93,0.93,0.93,0.93,1.00,1.00,1.00,1.00,0.93,0.93,0.93,0.93
