$2,0.98,0.98,0.92,0.92,0.98,0.98,0.92,0.92
$4,1.00,1.00,1.00,1.00,0.97,0.97,0.97,0.97
$3,0.95,0.96,0.95,0.96,1.00,0.96,1.00,0.96
$1,0.94,0.94,0.97,0.97,0.94,0.94,0.92,0.97
