$2,0.98,1.00,0.98,1.00,0.95,0.95,0.98,1.00
$4,0.92,0.92,0.92,0.92,0.98,0.98,0.93,0.93
$3,1.00,0.96,1.00,0.96,0.96,0.96,1.00,0.96
$1,0.98,1.00,0.99,1.00,0.99,1.00,0.98,1.00
$5,0.97,0.97,0.97,0.97,0.93,0.93,0.93,0.93
