$2,9.27337e-02,3.62637e+00,8.82966e-02,3.70829e+00,2.17867e-02,2.18568e-02,9.90551e-02,3.52372e+00
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
in1,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00
$4,5.40857e-02,5.40857e-02,2.30810e-02,2.30810e-02,6.13637e+00,6.13637e+00,8.37002e-02,8.37002e-02
$3,2.87725e+00,3.76007e-02,2.98361e+00,3.81371e-02,1.69625e-02,6.93382e-03,2.74911e+00,3.70991e-02
in2,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00
$1,3.92305e-02,2.59618e-02,3.74005e-02,2.59571e-02,2.53727e+00,2.62322e-02,4.16519e-02,2.59662e-02
out,5.27857e-02,1.46093e+00,5.02788e-02,1.49370e+00,1.02362e+00,1.92356e-02,5.62828e-02,1.41987e+00
$5,6.78986e+00,6.78986e+00,6.78986e+00,6.78986e+00,4.55223e-02,4.55223e-02,4.55223e-02,4.55223e-02
