$1,0.82,0.82,0.97,0.90,0.82,0.82,0.97,0.90,0.82,0.82,0.97,0.90,0.82,0.82,0.97,0.90
$2,1.00,1.00,1.00,1.00,1.00,1.00,0.98,0.98,1.00,1.00,0.98,0.98,1.00,1.00,0.99,0.99
$4,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,0.95,0.95,0.95,0.95,0.94,0.94,0.94,0.94
$3,1.00,1.00,0.93,0.93,1.00,1.00,0.93,0.93,1.00,1.00,0.93,0.93,1.00,1.00,0.93,0.93
