in1,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00
$2,2.18806e+00,2.18806e+00,2.18806e+00,2.18806e+00,9.66102e-02,9.66102e-02,9.66102e-02,9.66102e-02
in3,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00
in2,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00
out,1.61629e-02,2.03700e+00,5.04129e-03,2.02588e+00,1.99536e+00,4.01620e+00,1.74579e-02,2.03830e+00
$1,3.82072e-02,3.82072e-02,1.04032e-02,1.04032e-02,4.98619e+00,4.98619e+00,4.14448e-02,4.14448e-02
