$2,0.98,0.98,1.00,1.00,1.00,1.00,0.98,0.98
$4,0.94,0.94,0.95,0.95,0.92,0.92,0.95,0.95
$3,0.91,0.91,0.98,0.98,0.93,0.93,0.93,0.93
$1,0.97,1.00,0.96,0.96,0.97,1.00,0.97,1.00
$5,1.00,1.00,0.96,0.96,0.97,0.97,0.96,0.96
