$2,1.04650e+00,1.04650e+00,1.42251e-02,1.42251e-02,1.45710e-02,1.45710e-02,1.86304e+00,1.86304e+00
in3,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00
$4,8.81613e-03,8.81613e-03,4.95335e-03,4.95335e-03,6.01981e+00,6.01981e+00,5.03812e-03,5.03812e-03
$3,1.83176e-01,1.83176e-01,6.20968e+00,6.20968e+00,8.42373e-02,8.42373e-02,8.46314e-02,8.46314e-02
in1,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
$1,4.52270e-01,1.59893e-02,2.58186e-03,1.57733e-03,6.13464e-01,1.73166e-02,6.12842e-01,1.73110e-02
out,5.99507e-01,4.24994e-01,6.72279e-03,6.32098e-03,2.51214e-01,1.27551e-02,9.90353e-01,7.52141e-01
$5,3.03358e+00,3.03358e+00,3.85050e-02,3.85050e-02,2.41064e-02,2.41064e-02,8.53752e-03,8.53752e-03
