design_name,parts,
m0x320,pQacR,YFP_cassette,pBAD,pBetI,RiboJ53,P2,PhlF,ECK120033737,pTet,RiboJ57,E1,BetI,L3S3P11,pTac,pBetI,RiboJ60,Q1,QacR,ECK120010818,_NONCE_PAD,pPhlF,YFP_cassette
m0x321,pQacR,YFP_cassette,pBAD,pBetI,RiboJ53,P2,PhlF,ECK120033737,pPhlF,YFP_cassette,pTet,RiboJ57,E1,BetI,L3S3P11,pTac,pBetI,RiboJ60,Q1,QacR,ECK120010818,_NONCE_PAD
m0x322,pQacR,YFP_cassette,pPhlF,YFP_cassette,pBAD,pBetI,RiboJ53,P2,PhlF,ECK120033737,pTet,RiboJ57,E1,BetI,L3S3P11,pTac,pBetI,RiboJ60,Q1,QacR,ECK120010818,_NONCE_PAD
m0x323,pQacR,YFP_cassette,pBAD,pBetI,RiboJ53,P2,PhlF,ECK120033737,pTet,RiboJ57,E1,BetI,L3S3P11,pTac,pBetI,RiboJ60,Q1,QacR,ECK120010818,pPhlF,YFP_cassette,_NONCE_PAD
m0x324,pQacR,YFP_cassette,pBAD,pBetI,RiboJ53,P2,PhlF,ECK120033737,pTet,RiboJ57,E1,BetI,L3S3P11,pPhlF,YFP_cassette,pTac,pBetI,RiboJ60,Q1,QacR,ECK120010818,_NONCE_PAD
