$3,1.00,1.00,1.00,1.00,0.97,0.97,0.97,0.97
$1,0.84,0.82,0.84,0.82,0.97,0.89,0.97,0.89
$2,0.94,0.94,0.95,0.95,0.92,0.92,0.95,0.95
