Step,custom/best_energy,wall_time_s
0,43.0,0.007942939875647426
80,5.0,2.334830051055178
160,5.0,3.7428360648918897
240,4.0,5.078602386871353
320,4.0,6.430530033074319
400,4.0,7.657066534040496
480,4.0,8.847812668886036
560,4.0,10.124951361911371
640,4.0,11.411767100915313
720,4.0,12.611742019886151
800,4.0,13.669658964965492
880,4.0,15.23336853692308
960,4.0,16.488614440895617
1040,4.0,17.64436078304425
1120,4.0,18.69528278708458
1200,4.0,19.778697557048872
1280,4.0,20.69454010692425
1360,4.0,21.52186226588674
1440,4.0,22.325425188057125
1520,4.0,23.07438096497208
1600,4.0,23.92363319499418
1680,4.0,25.34770105406642
1760,4.0,26.529706662986428
1840,4.0,27.770192653872073
1920,4.0,28.993042130954564
2000,4.0,29.978048166958615
2080,4.0,30.86340809892863
2160,4.0,31.714555555023253
2240,4.0,32.67152231000364
2320,4.0,33.5316024699714
2400,4.0,34.43280759593472
2480,4.0,36.022546018939465
2560,4.0,37.27977799996734
2640,4.0,38.320412799017504
2720,4.0,39.55655164294876
2800,4.0,40.58637115894817
2880,4.0,41.720750629901886
2960,4.0,42.85484689590521
3040,4.0,43.988191629061475
3120,4.0,44.90842644893564
3200,4.0,45.88486394309439
3280,4.0,47.053022121079266
3360,4.0,47.98018304607831
3440,4.0,48.88111607008614
3520,4.0,49.774914369918406
3600,4.0,50.69067586888559
3680,4.0,51.59395365905948
3760,4.0,52.46328145288862
3840,4.0,53.214289302937686
3920,4.0,53.89029200095683
4000,4.0,54.61446956405416
4080,4.0,56.03866937989369
4160,4.0,57.13138418691233
4240,4.0,58.116097352001816
4320,4.0,59.39384321309626
4400,4.0,60.398168093990535
4480,4.0,61.66116222203709
4560,4.0,62.71652881009504
4640,4.0,63.75382017204538
4720,4.0,64.73700662399642
4800,4.0,65.76333124493249
4880,4.0,67.1834503179416
4960,4.0,68.74772496707737
5040,4.0,69.84551521390676
5120,4.0,70.70418636803515
5200,4.0,71.54299839399755
5280,4.0,72.38703804789111
5360,4.0,73.16709181992337
5440,4.0,73.91795721207745
5520,4.0,74.67147816787474
5600,4.0,75.42444345494732
5680,4.0,76.9827213420067
5760,4.0,78.07170447194949
5840,4.0,79.14773659594357
5920,4.0,79.9414634089917
6000,4.0,80.75350456195883
6080,4.0,81.50367529504001
6160,4.0,82.24350606300868
6240,4.0,82.9726818909403
6320,4.0,83.65167739498429
6400,4.0,84.3759242540691
6480,4.0,85.82686569099315
6560,4.0,86.92187279695645
6640,4.0,88.06766854901798
6720,4.0,89.16927170194685
6800,4.0,90.51970036909916
6880,4.0,91.56027708598413
6960,4.0,92.5718809410464
7040,4.0,93.6344373349566
7120,4.0,94.65122414706275
7200,4.0,95.74817165895365
7280,4.0,97.10426412103698
7360,4.0,98.10410914989188
7440,4.0,99.48223618301563
7520,4.0,100.38198899407871
7600,4.0,101.25947799393907
7680,4.0,102.18903856305405
7760,4.0,103.0596144089941
7840,4.0,103.85165154398419
7920,4.0,104.68812153907493
8000,4.0,105.57266059005633
8080,4.0,106.90968440007418
8160,4.0,108.10549203096889
8240,4.0,109.27251902408898
8320,4.0,110.35678570205346
8400,4.0,111.39117631991394
8480,4.0,112.43095259787515
8560,4.0,113.91891904105432
8640,4.0,114.75864635990001
8720,4.0,115.7189622190781
8800,4.0,116.95918958308175
8880,4.0,118.58940945006907
8960,4.0,120.1236074580811
9040,4.0,121.02585574798286
9120,4.0,121.98039140296169
9200,4.0,122.86441039596684
9280,4.0,123.71047951304354
9360,4.0,124.51544061303139
9440,4.0,125.41423308895901
9520,4.0,126.23815613007173
9600,4.0,127.19177975994535
9680,4.0,128.57614248106256
9760,4.0,129.48532969504595
9840,4.0,130.75270776008256
9920,4.0,131.64146987488493
10000,4.0,132.4382954139728
10080,4.0,133.27591531700455
10160,4.0,134.1046114009805
10240,4.0,135.13648347603157
10320,4.0,136.3637318490073
10400,4.0,137.12494462309405
10480,4.0,138.34553704597056
10560,4.0,139.49145278707147
10640,4.0,140.48096172697842
10720,4.0,141.24315676791593
10800,4.0,142.00430846889503
10880,4.0,143.15246629109606
10960,4.0,143.9050481559243
11040,4.0,144.86620739707723
11120,4.0,145.68168696388602
11200,4.0,146.4592028260231
11280,4.0,147.8252370969858
11360,4.0,149.7985261469148
11440,4.0,150.9210297879763
11520,4.0,151.918670282932
11600,4.0,155.0914563050028
11680,4.0,155.96695925295353
11760,4.0,157.0884796010796
11840,4.0,158.2718577280175
11920,4.0,159.78217631601728
12000,4.0,160.89827080303803
12080,4.0,162.39734930801205
12160,4.0,163.57127028587274
12240,4.0,164.8768097620923
12320,4.0,166.31625749892555
12400,4.0,167.43490808899514
12480,4.0,168.52034987602383
12560,4.0,169.5337621239014
12640,4.0,170.49456415092573
12720,4.0,171.52810735395178
12800,4.0,172.86357827601023
12880,4.0,176.52563780592754
