$1,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03,6.98707e-01,9.48761e-03
in1,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00
in4,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,1.15440e+00,1.15440e+00
$6,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00,1.53456e+00
$7,9.29252e-02,9.38775e-02,9.29252e-02,9.38775e-02,9.29252e-02,9.38775e-02,9.29252e-02,9.38775e-02,1.01145e-01,4.97167e-01,1.01145e-01,4.97167e-01,1.01145e-01,4.97167e-01,1.01145e-01,4.97167e-01
$11,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01
$9,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02,2.40806e+00,5.44122e-02
$2,1.76517e-02,1.76520e-02,4.89733e-01,4.89780e-01,4.29760e-01,4.29800e-01,5.07266e-01,5.07315e-01,1.76546e-02,1.77656e-02,4.90141e-01,5.05891e-01,4.30099e-01,4.43138e-01,5.07695e-01,5.24262e-01
$4,1.15106e+00,1.15099e+00,1.15106e+00,1.15099e+00,1.15106e+00,1.15099e+00,1.15106e+00,1.15099e+00,1.15048e+00,1.12872e+00,1.15048e+00,1.12872e+00,1.15048e+00,1.12872e+00,1.15048e+00,1.12872e+00
$5,5.69657e+00,5.69657e+00,4.25362e-02,4.25362e-02,1.35681e-01,1.35681e-01,1.83452e-02,1.83452e-02,5.69657e+00,5.69657e+00,4.25362e-02,4.25362e-02,1.35681e-01,1.35681e-01,1.83452e-02,1.83452e-02
out,2.86544e-01,1.08558e-02,4.75376e-01,1.99707e-01,4.51387e-01,1.75715e-01,4.82389e-01,2.06721e-01,2.86545e-01,1.09013e-02,4.75539e-01,2.06151e-01,4.51523e-01,1.81050e-01,4.82561e-01,2.13500e-01
$8,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,6.48574e+00,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02,8.48487e-02
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
$3,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02
$10,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02
in3,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00
