custom/best_energy,env3/episode_return_disc,env70/episode_return,env18/episode_return,env9/episode_return,env71/episode_return,env50/episode_return,env78/episode_return,env17/episode_return,env58/episode_return_disc,env6/episode_return_disc,env37/episode_return_disc,env77/episode_return,env16/episode_return,env44/episode_return,env5/episode_return,env56/episode_return,env52/episode_return,env10/episode_return,env30/episode_return,env52/episode_return_disc,env40/episode_return,env35/episode_return,env39/episode_return,env41/episode_return,env36/episode_return_disc,env46/episode_return,env78/episode_return_disc,env70/episode_return_disc,env67/episode_return,env38/episode_return_disc,env60/episode_return,env63/episode_return_disc,env68/episode_return_disc,env54/episode_return,env21/episode_return_disc,env31/episode_return,env69/episode_return,env36/episode_return,env8/episode_return_disc,env37/episode_return,env15/episode_return_disc,env34/episode_return,env22/episode_return_disc,env44/episode_return_disc,env20/episode_return_disc,env79/episode_return,env26/episode_return_disc,env13/episode_return,env42/episode_return_disc,env19/episode_return,env64/episode_return_disc,env7/episode_return_disc,env62/episode_return_disc,env25/episode_return,env60/episode_return_disc,env72/episode_return_disc,env1/episode_return_disc,env25/episode_return_disc,env32/episode_return_disc,env39/episode_return_disc,env65/episode_return,env56/episode_return_disc,env69/episode_return_disc,env31/episode_return_disc,env76/episode_return,env24/episode_return,env18/episode_return_disc,env26/episode_return,env12/episode_return_disc,env29/episode_return,env40/episode_return_disc,env28/episode_return,env68/episode_return,env6/episode_return,env49/episode_return,env51/episode_return,env48/episode_return_disc,env76/episode_return_disc,env16/episode_return_disc,env73/episode_return,env73/episode_return_disc,env4/episode_return_disc,env2/episode_return_disc,env59/episode_return_disc,env10/episode_return_disc,env75/episode_return_disc,env66/episode_return,env58/episode_return,env67/episode_return_disc,env64/episode_return,env57/episode_return_disc,env5/episode_return_disc,env42/episode_return,env15/episode_return,env4/episode_return,env47/episode_return_disc,env1/episode_return,env48/episode_return,env54/episode_return_disc,env0/episode_return_disc,env50/episode_return_disc,env53/episode_return,env11/episode_return_disc,env11/episode_return,env33/episode_return_disc,env14/episode_return_disc,env3/episode_return,env33/episode_return,env43/episode_return,env71/episode_return_disc,env74/episode_return,env9/episode_return_disc,env0/episode_return,env43/episode_return_disc,env55/episode_return,env57/episode_return,env34/episode_return_disc,env55/episode_return_disc,env13/episode_return_disc,env30/episode_return_disc,env8/episode_return,env24/episode_return_disc,env22/episode_return,env29/episode_return_disc,env62/episode_return,env46/episode_return_disc,env41/episode_return_disc,env61/episode_return,env51/episode_return_disc,env32/episode_return,env27/episode_return_disc,env21/episode_return,env47/episode_return,env72/episode_return,env53/episode_return_disc,env27/episode_return,env79/episode_return_disc,env2/episode_return,env19/episode_return_disc,env28/episode_return_disc,env45/episode_return_disc,env20/episode_return,env23/episode_return,env49/episode_return_disc,env63/episode_return,env12/episode_return,env77/episode_return_disc,env45/episode_return,env61/episode_return_disc,env74/episode_return_disc,env35/episode_return_disc,env59/episode_return,env14/episode_return,env38/episode_return,env17/episode_return_disc,env23/episode_return_disc,env65/episode_return_disc,env75/episode_return,env66/episode_return_disc,env7/episode_return,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,train/clip_range,train/entropy_loss,train/n_updates
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,9.48318627,10.0,5,5,1521,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.451498246192932,0.4072727560997009,0.0003,0.009166578,0.06500000135274604,-0.03156236384784279,5.449914932250977,0.2,-6.2268482685089115,20
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.612644672393799,3.3333332538604736,4.545454502105713,6.25,11.11111068725586,7.142857074737549,8.333333015441895,12.5,5.075096607208252,5.373631477355957,18.270347595214844,5.882352828979492,4.545454502105713,5.263157844543457,14.285714149475098,7.692307472229004,20.0,14.285714149475098,10.0,18.270347595214844,14.285714149475098,14.285714149475098,5.55555534362793,10.0,11.418967247009277,5.55555534362793,7.612644672393799,3.045057773590088,20.0,18.270347595214844,14.285714149475098,5.709483623504639,4.567586898803711,12.5,11.418967247009277,10.0,7.692307472229004,12.5,4.350082874298096,20.0,11.418967247009277,5.882352828979492,7.027056694030762,4.807986259460449,4.152351379394531,8.333333015441895,3.654069423675537,5.55555534362793,5.373631477355957,12.5,7.612644672393799,18.270347595214844,3.3833975791931152,5.882352828979492,13.050248146057129,9.135173797607422,7.027056694030762,5.373631477355957,18.270347595214844,5.075096607208252,5.263157844543457,7.027056694030762,7.027056694030762,9.135173797607422,6.666666507720947,10.0,4.152351379394531,4.0,13.050248146057129,12.5,13.050248146057129,5.55555534362793,5.0,5.882352828979492,20.0,7.142857074737549,9.135173797607422,6.090115547180176,4.152351379394531,12.5,11.418967247009277,9.135173797607422,6.090115547180176,18.270347595214844,13.050248146057129,9.135173797607422,12.5,5.55555534362793,18.270347595214844,8.333333015441895,11.418967247009277,13.050248146057129,5.882352828979492,12.5,10.0,6.5251240730285645,7.692307472229004,10.0,11.418967247009277,3.150059938430786,6.5251240730285645,6.666666507720947,7.612644672393799,8.333333015441895,9.135173797607422,18.270347595214844,8.333333015441895,10.0,7.692307472229004,10.150193214416504,14.285714149475098,5.709483623504639,3.4482758045196533,7.027056694030762,12.5,12.5,5.373631477355957,11.418967247009277,5.075096607208252,9.135173797607422,4.761904716491699,9.135173797607422,7.692307472229004,11.418967247009277,3.7037036418914795,5.075096607208252,9.135173797607422,12.5,6.5251240730285645,20.0,18.270347595214844,12.5,7.142857074737549,10.0,6.090115547180176,20.0,7.612644672393799,6.666666507720947,11.418967247009277,5.075096607208252,18.270347595214844,4.545454502105713,5.263157844543457,18.270347595214844,6.25,14.285714149475098,5.373631477355957,20.0,11.418967247009277,13.050248146057129,13.050248146057129,20.0,20.0,20.0,11.418967247009277,4.807986259460449,4.807986259460449,10.0,11.418967247009277,20.0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.4039931297302246,20.0,6.666666507720947,7.142857074737549,20.0,12.5,10.0,7.692307472229004,13.050248146057129,3.8063223361968994,13.050248146057129,10.0,3.4482758045196533,12.5,10.0,7.692307472229004,5.0,14.285714149475098,8.333333015441895,4.567586898803711,5.55555534362793,10.0,4.166666507720947,20.0,13.050248146057129,11.11111068725586,9.135173797607422,18.270347595214844,7.142857074737549,3.2625620365142822,4.34782600402832,7.027056694030762,4.152351379394531,14.285714149475098,15.225289344787598,12.5,6.666666507720947,14.285714149475098,4.807986259460449,14.285714149475098,5.373631477355957,8.333333015441895,4.807986259460449,11.418967247009277,4.350082874298096,5.55555534362793,9.135173797607422,5.882352828979492,7.027056694030762,6.25,18.270347595214844,5.709483623504639,9.135173797607422,14.285714149475098,3.9718146324157715,7.027056694030762,18.270347595214844,13.050248146057129,9.135173797607422,3.8063223361968994,4.0,7.027056694030762,6.090115547180176,11.418967247009277,5.882352828979492,12.5,6.090115547180176,10.0,2.7682344913482666,12.5,5.075096607208252,12.5,4.545454502105713,4.166666507720947,4.545454502105713,7.142857074737549,13.050248146057129,5.373631477355957,3.150059938430786,12.5,11.418967247009277,11.418967247009277,7.612644672393799,13.050248146057129,13.050248146057129,13.050248146057129,14.285714149475098,14.285714149475098,6.5251240730285645,20.0,3.8063223361968994,9.135173797607422,7.692307472229004,5.882352828979492,12.5,9.135173797607422,20.0,14.285714149475098,13.050248146057129,4.152351379394531,11.418967247009277,4.545454502105713,15.225289344787598,16.66666603088379,3.9718146324157715,5.709483623504639,2.6315789222717285,4.34782600402832,5.55555534362793,18.270347595214844,6.25,6.5251240730285645,4.545454502105713,5.075096607208252,14.285714149475098,4.166666507720947,7.612644672393799,13.050248146057129,5.373631477355957,7.612644672393799,5.263157844543457,11.418967247009277,5.263157844543457,11.418967247009277,10.0,10.150193214416504,18.270347595214844,10.0,6.5251240730285645,10.0,11.418967247009277,16.66666603088379,10.0,7.692307472229004,4.152351379394531,12.5,5.075096607208252,8.333333015441895,5.709483623504639,11.418967247009277,3.513528347015381,4.761904716491699,12.5,4.152351379394531,7.692307472229004,3.0303030014038086,9.135173797607422,3.846153736114502,9.135173797607422,5.709483623504639,9.135173797607422,14.285714149475098,6.25,3.5714285373687744,7.027056694030762,11.418967247009277,3.654069423675537,14.285714149475098,13.050248146057129,6.25,10.0,10.52032733,9600,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,9.40291966,10.0,6,5,1819,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19685356616974,0.44336217641830444,0.0003,0.012000583,0.08359375105937943,-0.03455031871753818,3.9421844482421875,0.2,-6.139626610279083,24
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.075096607208252,10.0,4.0,6.25,14.285714149475098,10.0,5.0,4.34782600402832,18.270347595214844,4.807986259460449,11.418967247009277,5.263157844543457,20.0,20.0,3.3333332538604736,5.882352828979492,14.285714149475098,4.34782600402832,14.285714149475098,13.050248146057129,7.692307472229004,14.285714149475098,9.090909004211426,7.692307472229004,13.050248146057129,3.846153736114502,4.567586898803711,9.135173797607422,20.0,4.567586898803711,4.761904716491699,5.709483623504639,4.152351379394531,5.55555534362793,7.612644672393799,6.666666507720947,14.285714149475098,14.285714149475098,18.270347595214844,12.5,2.2837934494018555,5.882352828979492,3.045057773590088,18.270347595214844,8.304702758789062,11.11111068725586,11.418967247009277,12.5,3.045057773590088,5.55555534362793,13.050248146057129,7.612644672393799,7.027056694030762,14.285714149475098,4.350082874298096,3.3833975791931152,9.135173797607422,13.050248146057129,8.304702758789062,8.304702758789062,11.11111068725586,5.373631477355957,13.050248146057129,6.090115547180176,14.285714149475098,12.5,3.654069423675537,12.5,5.373631477355957,4.0,7.027056694030762,7.142857074737549,4.545454502105713,5.263157844543457,10.0,10.0,5.709483623504639,13.050248146057129,18.270347595214844,10.0,9.135173797607422,11.418967247009277,8.304702758789062,18.270347595214844,3.9718146324157715,18.270347595214844,7.142857074737549,20.0,18.270347595214844,14.285714149475098,8.304702758789062,3.045057773590088,3.3333332538604736,2.5,12.5,7.612644672393799,10.0,6.25,5.075096607208252,15.225289344787598,9.135173797607422,14.285714149475098,5.373631477355957,5.882352828979492,4.152351379394531,18.270347595214844,5.55555534362793,4.545454502105713,6.25,13.050248146057129,5.882352828979492,5.709483623504639,16.66666603088379,5.709483623504639,20.0,9.090909004211426,5.373631477355957,18.270347595214844,11.418967247009277,13.050248146057129,20.0,11.418967247009277,3.3333332538604736,3.654069423675537,7.692307472229004,3.513528347015381,7.027056694030762,20.0,9.135173797607422,9.090909004211426,4.567586898803711,8.333333015441895,8.333333015441895,3.7037036418914795,13.050248146057129,5.0,10.150193214416504,9.090909004211426,5.075096607208252,6.5251240730285645,13.050248146057129,9.090909004211426,4.0,9.135173797607422,6.25,5.882352828979492,4.807986259460449,14.285714149475098,18.270347595214844,5.373631477355957,13.050248146057129,20.0,20.0,5.0,3.9718146324157715,3.654069423675537,10.150193214416504,20.0,6.5251240730285645,8.333333015441895,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.2625620365142822,4.545454502105713,7.692307472229004,6.25,14.285714149475098,10.0,5.0,6.666666507720947,8.304702758789062,5.075096607208252,4.152351379394531,7.692307472229004,20.0,11.11111068725586,10.0,14.285714149475098,5.882352828979492,5.263157844543457,11.11111068725586,5.373631477355957,10.0,3.4482758045196533,4.761904716491699,12.5,10.150193214416504,7.142857074737549,4.567586898803711,4.152351379394531,14.285714149475098,6.090115547180176,3.4482758045196533,11.418967247009277,18.270347595214844,4.0,9.135173797607422,14.285714149475098,14.285714149475098,11.11111068725586,11.418967247009277,4.545454502105713,18.270347595214844,8.333333015441895,13.050248146057129,10.150193214416504,5.709483623504639,2.4390244483947754,13.050248146057129,10.0,11.418967247009277,14.285714149475098,13.050248146057129,5.075096607208252,3.654069423675537,10.0,3.150059938430786,10.150193214416504,11.418967247009277,9.135173797607422,6.090115547180176,4.350082874298096,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,12.5,11.11111068725586,7.027056694030762,14.285714149475098,18.270347595214844,10.0,9.135173797607422,10.0,20.0,5.55555534362793,5.55555534362793,14.285714149475098,10.150193214416504,11.418967247009277,18.270347595214844,4.166666507720947,3.8063223361968994,3.9718146324157715,7.612644672393799,4.350082874298096,4.807986259460449,4.807986259460449,12.5,9.090909004211426,13.050248146057129,14.285714149475098,6.5251240730285645,9.135173797607422,12.5,20.0,4.34782600402832,5.709483623504639,12.5,11.11111068725586,3.654069423675537,13.050248146057129,9.135173797607422,6.25,6.5251240730285645,7.142857074737549,13.050248146057129,7.612644672393799,3.5714285373687744,14.285714149475098,10.0,13.050248146057129,4.761904716491699,5.709483623504639,14.285714149475098,9.135173797607422,10.0,7.142857074737549,7.612644672393799,9.135173797607422,9.135173797607422,10.150193214416504,12.5,10.150193214416504,14.285714149475098,9.135173797607422,4.0,6.5251240730285645,11.418967247009277,14.285714149475098,13.050248146057129,6.666666507720947,10.150193214416504,10.0,6.25,11.11111068725586,5.709483623504639,11.11111068725586,2.22809100151062,8.333333015441895,13.050248146057129,9.135173797607422,13.050248146057129,6.25,6.666666507720947,5.075096607208252,12.5,20.0,7.027056694030762,14.285714149475098,13.050248146057129,4.350082874298096,3.150059938430786,4.761904716491699,8.333333015441895,6.666666507720947,6.090115547180176,6.090115547180176,13.050248146057129,5.263157844543457,11.418967247009277,5.55555534362793,10.0,9.697320790000001,11200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200,9.826145279999999,10.0,7,5,2114,,,,,,,,,,
