$1,0.99,0.99,0.97,0.97,0.99,0.99,1.00,1.00
$4,1.00,1.00,1.00,1.00,0.95,0.95,0.95,0.95
$5,1.00,1.00,0.95,0.95,1.00,1.00,0.95,0.95
$3,1.00,1.00,0.96,0.96,0.97,0.97,0.96,0.96
$2,0.95,0.95,0.95,0.95,0.94,0.94,0.98,0.98
