$1,0.93,0.94,0.94,0.92,0.97,0.94,0.94,0.94
$4,0.93,0.93,0.96,0.96,0.92,0.92,0.92,0.92
$5,1.00,1.00,0.96,0.96,0.95,0.95,0.95,0.95
$3,0.98,0.98,1.00,1.00,0.98,0.98,1.00,1.00
$2,1.00,1.00,0.97,0.97,0.97,0.97,1.00,1.00
