0,1,2,3,1072
0,0,0,0,1
0,0,0,1,0
0,0,1,0,1
0,0,1,1,1
0,1,0,0,0
0,1,0,1,1
0,1,1,0,1
0,1,1,1,1
1,0,0,0,0
1,0,0,1,1
1,0,1,0,0
1,0,1,1,0
1,1,0,0,0
1,1,0,1,1
1,1,1,0,0
1,1,1,1,0
