hash,energy,size
2b8925c454b24fd4f6d5a8e331a22643,36.0,43
63554f46b229108d27f3f61875b01258,11.0,16
698e3b9b194ac90ffb80ed11b50abe62,12.0,17
8a3d74d35573d044ff074fc13944de19,11.0,16
41e1ebc52adee2b8f9181f952634f82b,21.0,26
aea51f23e95aa026dcea4997b447559d,9.0,16
4f6439aa4563965f872906470a497719,9.0,14
2e2344139785fb2a3fffcccd66947937,12.0,17
e4d8842069d6768bb7d5aaa16657bda5,10.0,15
b1e6a3899de84237d39113657d865494,33.0,40
83e0c1cf8024950c9fbc1d7698a12176,38.0,45
d70ded413c894bdde5b75d9b9e8ab8a4,7.0,12
73bba53fb957814f3bc253c465f2863e,10.0,15
76e44de59ade4daf806f4f7d455dc19e,18.0,23
9130ef1768d3557e1cad2bf41d54a30b,7.0,12
640e0bbfc7c4a71e21232c8a500a944b,7.0,12
0864179ef48ffa35cfc212e670ce3ac7,6.0,13
a220a06230fd3bf2f21919c2e70cf59d,7.0,12
1012f33ecc5736a23cef0e9d65c29319,14.0,19
1827f93613d5fd60fbae1bce08522fad,25.0,32
5d23ac579dc3db7fdb7bce666911dfea,13.0,18
9b34a1a541a581d8924a774d0671a07e,7.0,12
45123b9856288dc3b8ff751e2492fe93,7.0,12
cd06b394632a48f2eaad6006818c96c7,7.0,12
267fabd4f7aa55ecf21065a82c55b602,18.0,23
e10909633a0b0bedf542bd71d8140519,12.0,17
4fc7f9b29c70b93529d25dfad84429d6,10.0,15
437fd17955521255eeb9265c3128538b,10.0,17
39ae42c4b69d4fd2673c2d16da05114d,42.0,49
220154ccca4d80797da2873eb5019536,21.0,26
7f8f7fe1f0e82fe828915f32cf54feba,10.0,15
360eaf3620bd9ea4c441cbcdb848c601,8.0,13
36d156c671a75677ce798e8bbf4d3465,10.0,15
38266b0ad96902483d15fc7a5a1270bc,12.0,17
4747ce2bdaf90af8d8b94542e7cb286a,13.0,18
18b01ae1a24e6ad396eb7d110c887493,41.0,48
cb02d83349adec1e142d2420a7799686,7.0,12
ecef23b103c0e7541d04ac5b5761b842,7.0,12
eb62b8807d0bf6d7620c40aad4c3d0f6,16.0,21
0388881a465136f37238227c33e2fdbc,11.0,16
dd7306a614afe240d5825c7fce426481,41.0,48
f4451e99f600ac551a17ca3acad6e161,11.0,16
685f58ba46a36888c6604dff7ed0b93f,32.0,39
d0a83a399e38a252c6587954ab3f21d5,36.0,43
0e6a5afde3022046fae7038144e45d95,11.0,16
92ad681f39fa5e46b6f40ad7ddf2455a,14.0,19
9aa4e2b90f5a1bd3ba23a3558f1367db,11.0,16
50eedbe7c1f406b4d33b1a245a817875,42.0,49
991d1351e8297575dae7628407cc809f,33.0,40
6cf4958c88dc3863ae7b68cefd469352,41.0,48
92d300afa7f50eac9cde43da62f8c066,36.0,43
e731b309337290961c4de8ce8e7e6ad4,35.0,42
5250487488d605515cb81f2ae3cd4a90,21.0,26
170f30ce00e2fea173a6565fa907e617,7.0,12
427eb1993197238e0707cdbf1488c045,38.0,45
0c6b26459c4dd05fdcb4572832e88d89,28.0,35
8e2c7c4f30071701f5a80a41621aa869,13.0,18
da2f6c090b9cd687b001a3603a41e13f,22.0,29
1722f0d3564c4ef9f77c161606aef077,35.0,42
c3923f4ca073d1c6249f5d53aeb44f60,47.0,54
3df5db9dc53e1367c353043fcea15a1c,39.0,46
6d9dc606793710efba8a9f6d25ecc9fd,29.0,36
3b38e3261ad0b6c884cc5b358346281c,35.0,42
b617466419fd1102fa00625ab2dd11d1,47.0,54
1c369f5e37d10fdcdbedbe98da1db832,12.0,17
da40026f86bf882955779f6810b221c5,9.0,14
99fa135cd12d4ebbd63cf235922fd224,13.0,18
6ade529ef93286b75ad66d72f3f8363e,9.0,14
4704780ca1453304cd7d3d54a8751361,7.0,12
c5f7f2cb9ad6c7e228835f354a54c0ae,11.0,16
