episode,best_energy_in_episode,best_energy_so_far,num_new_graphs,wall_time_s
407,25.0,5.0,,62.448086419841275
408,38.0,5.0,,62.45024806284346
409,40.0,5.0,,62.45286369486712
410,38.0,5.0,,62.4550887409132
411,41.0,5.0,,62.457029703771695
412,7.0,5.0,,62.459342672955245
413,11.0,5.0,,62.461300948867574
414,24.0,5.0,,62.46311283693649
415,8.0,5.0,,62.464939360972494
416,11.0,5.0,,62.46640300587751
417,40.0,5.0,,62.468355441931635
418,9.0,5.0,,62.47076249984093
419,41.0,5.0,,62.47342571988702
420,9.0,5.0,,62.47541781584732
421,39.0,5.0,,62.47780006378889
422,41.0,5.0,,62.47991320188157
423,42.0,5.0,,62.48175577796064
424,8.0,5.0,,62.48461574991234
425,41.0,5.0,,62.48743241280317
426,9.0,5.0,,62.48957222094759
427,16.0,5.0,,62.49156241980381
428,8.0,5.0,,62.49346371577121
429,8.0,5.0,,62.495728708803654
430,39.0,5.0,,62.49790473980829
431,7.0,5.0,,62.50098203099333
432,9.0,5.0,,62.50377307878807
433,9.0,5.0,,62.505616404814646
434,10.0,5.0,,62.50673800078221
435,42.0,5.0,,62.50888791796751
436,8.0,5.0,,62.51155575294979
437,7.0,5.0,,62.51469993498176
438,40.0,5.0,,62.5174428478349
439,42.0,5.0,,62.52069493685849
440,45.0,5.0,,62.522981316782534
441,7.0,5.0,,62.5256851229351
442,11.0,5.0,,62.52781866793521
443,11.0,5.0,,62.530519138788804
444,37.0,5.0,,62.532900978811085
445,36.0,5.0,,62.53571590781212
446,41.0,5.0,,62.5385142727755
447,24.0,5.0,,62.54112091776915
448,26.0,5.0,,62.54301926982589
449,10.0,5.0,,62.545305606909096
450,45.0,5.0,,62.5484282549005
451,28.0,5.0,,62.55135331884958
452,7.0,5.0,,62.554471275769174
453,7.0,5.0,,62.55692878598347
454,9.0,5.0,,62.5595095239114
455,19.0,5.0,,62.562025997787714
456,9.0,5.0,,62.56460852199234
457,7.0,5.0,,62.5676361459773
458,45.0,5.0,,62.57076036883518
459,16.0,5.0,,62.57311869994737
460,9.0,5.0,,62.57557682390325
461,8.0,5.0,,62.57809871691279
462,9.0,5.0,,62.580903831869364
463,9.0,5.0,,62.58284955495037
464,9.0,5.0,,62.58485896978527
465,38.0,5.0,,62.58655355987139
466,24.0,5.0,,62.58861573296599
467,8.0,5.0,,62.591182958800346
468,41.0,5.0,,62.59386461088434
469,10.0,5.0,,62.59649517084472
470,42.0,5.0,,62.59836382884532
471,36.0,5.0,,62.60011465288699
472,10.0,5.0,,62.602185170864686
473,47.0,5.0,,62.6045540899504
474,41.0,5.0,,62.606581603875384
475,10.0,5.0,,62.609272584784776
476,41.0,5.0,,62.61257464578375
477,32.0,5.0,,62.61566059384495
478,7.0,5.0,,62.61730825295672
479,46.0,5.0,,62.61956966877915
480,46.0,5.0,,72.17959545599297
481,21.0,5.0,,72.18312517297454
482,11.0,5.0,,72.18610394583084
483,24.0,5.0,,72.18873660988174
484,24.0,5.0,,72.19108029594645
485,42.0,5.0,,72.19327943981625
486,38.0,5.0,,72.19535207399167
487,21.0,5.0,,72.19806971796788
488,40.0,5.0,,72.20054008997977
489,23.0,5.0,,72.20344824087806
490,41.0,5.0,,72.20638409792446
491,10.0,5.0,,72.2087838249281
492,8.0,5.0,,72.21141731878743
493,22.0,5.0,,72.21401831996627
494,9.0,5.0,,72.2170463418588
495,11.0,5.0,,72.21917531592771
496,13.0,5.0,,72.22080989787355
497,7.0,5.0,,72.22252365783788
498,42.0,5.0,,72.22432036884129
499,40.0,5.0,,72.22725254879333
500,7.0,5.0,,72.23014855687506
501,40.0,5.0,,72.23305052798241
502,39.0,5.0,,72.2354926217813
503,9.0,5.0,,72.23818866396323
504,40.0,5.0,,72.24156113085337
505,10.0,5.0,,72.2449877189938
506,9.0,5.0,,72.2479998699855
507,16.0,5.0,,72.2513162959367
508,38.0,5.0,,72.2536974598188
509,13.0,5.0,,72.25573922181502
510,11.0,5.0,,72.25803353986703
511,10.0,5.0,,72.26113687781617
512,42.0,5.0,,72.26390591380186
513,10.0,5.0,,72.26586097292602
514,18.0,5.0,,72.2675688827876
515,35.0,5.0,,72.2699809409678
516,10.0,5.0,,72.2726989008952
517,7.0,5.0,,72.27569663990289
518,42.0,5.0,,72.27855985681526
519,42.0,5.0,,72.28186313295737
520,46.0,5.0,,72.28456114884466
521,38.0,5.0,,72.28709203680046
522,14.0,5.0,,72.28897845791653
523,9.0,5.0,,72.2913969149813
524,41.0,5.0,,72.2938876869157
525,7.0,5.0,,72.29560453398153
526,8.0,5.0,,72.29767966479994
527,28.0,5.0,,72.29961841693148
528,24.0,5.0,,72.30236196098849
529,29.0,5.0,,72.30509280995466
530,11.0,5.0,,72.3074087977875
531,23.0,5.0,,72.31054371781647
532,7.0,5.0,,72.31292603095062
533,35.0,5.0,,72.31523430789821
534,38.0,5.0,,72.31757157295942
535,7.0,5.0,,72.32031110394746
536,7.0,5.0,,72.32323978398927
537,18.0,5.0,,72.32647031382658
538,29.0,5.0,,72.32861896581016
539,11.0,5.0,,72.33156477799639
540,39.0,5.0,,72.33479274599813
541,38.0,5.0,,72.33723142091185
542,7.0,5.0,,72.33957344479859
543,31.0,5.0,,72.34170225285925
544,7.0,5.0,,72.3446655869484
545,14.0,5.0,,72.34647341188975
546,7.0,5.0,,72.34761465596966
547,24.0,5.0,,72.34954429697245
548,10.0,5.0,,72.35199329280294
549,16.0,5.0,,72.3546527728904
550,8.0,5.0,,72.35719021293335
551,33.0,5.0,,72.35989834787324
552,8.0,5.0,,72.36263180687092
553,40.0,5.0,,72.36507061496377
554,9.0,5.0,,72.36749793379568
555,32.0,5.0,,72.37017705081962
556,7.0,5.0,,72.37227127887309
557,21.0,5.0,,72.37402158183977
558,8.0,5.0,,72.37606222881004
559,25.0,5.0,,72.37803724780679
560,42.0,5.0,,83.69977054279298
561,10.0,5.0,,83.70306945079938
562,41.0,5.0,,83.70509503991343
563,42.0,5.0,,83.70688872993924
564,42.0,5.0,,83.70847816485912
565,23.0,5.0,,83.70994873181917
566,15.0,5.0,,83.71139101078734
567,42.0,5.0,,83.71284771780483
568,38.0,5.0,,83.7145316048991
569,7.0,5.0,,83.71589833893813
570,10.0,5.0,,83.71758660883643
571,13.0,5.0,,83.71963240788318
572,11.0,5.0,,83.72142349579372
573,7.0,5.0,,83.7228614888154
574,10.0,5.0,,83.72446108493023
575,5.0,5.0,,83.72668388695456
576,37.0,5.0,,83.72924252878875
577,11.0,5.0,,83.7328135559801
578,9.0,5.0,,83.73578956979327
579,23.0,5.0,,83.7385767349042
580,10.0,5.0,,83.74157926090993
581,7.0,5.0,,83.74484850279987
582,38.0,5.0,,83.74736923491582
583,7.0,5.0,,83.75047425786033
584,41.0,5.0,,83.75328431790695
585,36.0,5.0,,83.75604110583663
586,9.0,5.0,,83.75830054585822
587,10.0,5.0,,83.76107978192158
588,7.0,5.0,,83.76370648597367
589,38.0,5.0,,83.76623742980883
590,10.0,5.0,,83.76874473877251
591,5.0,5.0,,83.77181973890401
592,12.0,5.0,,83.77437689481303
593,40.0,5.0,,83.776107464917
594,21.0,5.0,,83.7776175539475
595,9.0,5.0,,83.7803130268585
596,37.0,5.0,,83.78313182387501
597,11.0,5.0,,83.78537608683109
598,9.0,5.0,,83.78802554379217
599,12.0,5.0,,83.79134921985678
600,26.0,5.0,,83.7943638258148
601,41.0,5.0,,83.79744757595472
602,23.0,5.0,,83.8007072689943
603,41.0,5.0,,83.80385742592625
604,6.0,5.0,,83.80652298778296
605,7.0,5.0,,83.80894748284481
606,9.0,5.0,,83.81200305884704
607,19.0,5.0,,83.81462329183705
608,7.0,5.0,,83.81644121487625
609,46.0,5.0,,83.81859315186739
610,7.0,5.0,,83.82121047191322
611,43.0,5.0,,83.82451556879096
612,45.0,5.0,,83.82706454978324
613,7.0,5.0,,83.83007225091569
614,9.0,5.0,,83.83333323593251
615,29.0,5.0,,83.83603275078349
616,36.0,5.0,,83.83787401998416
617,32.0,5.0,,83.84093073685654
618,7.0,5.0,,83.84380127699114
619,9.0,5.0,,83.84670446580276
620,10.0,5.0,,83.84993658284657
621,38.0,5.0,,83.85301788779907
622,7.0,5.0,,83.85613511083648
623,24.0,5.0,,83.85906288586557
624,8.0,5.0,,83.86234077485278
625,10.0,5.0,,83.86493773199618
626,7.0,5.0,,83.8664534939453
627,22.0,5.0,,83.86845997278579
628,12.0,5.0,,83.87121963780373
629,14.0,5.0,,83.87354551488534
630,10.0,5.0,,83.87638643896207
631,7.0,5.0,,83.87873600795865
632,26.0,5.0,,83.88132157479413
633,8.0,5.0,,83.88406821177341
634,26.0,5.0,,83.887115532998
635,8.0,5.0,,83.89037025882863
636,42.0,5.0,,83.89330276381224
637,42.0,5.0,,83.89612779091112
638,35.0,5.0,,83.89904485596344
639,45.0,5.0,,83.90240561589599
640,8.0,5.0,,94.20329844090156
641,7.0,5.0,,94.20697489683516
642,45.0,5.0,,94.2094030668959
643,26.0,5.0,,94.21160706179217
644,42.0,5.0,,94.21317812078632
645,7.0,5.0,,94.21471259789541
646,9.0,5.0,,94.2165497217793
647,11.0,5.0,,94.21874052495696
648,38.0,5.0,,94.22107459581457
649,41.0,5.0,,94.22408040380105
650,38.0,5.0,,94.2263565887697
651,23.0,5.0,,94.22850794577971
652,10.0,5.0,,94.2304380889982
653,39.0,5.0,,94.23175176978111
654,36.0,5.0,,94.23316850280389
655,7.0,5.0,,94.23463737498969
656,24.0,5.0,,94.23604921298102
657,42.0,5.0,,94.23808933980763
658,11.0,5.0,,94.24051521299407
659,9.0,5.0,,94.24322767998092
660,10.0,5.0,,94.24621609877795
661,7.0,5.0,,94.24910850985907
662,13.0,5.0,,94.2520400909707
663,32.0,5.0,,94.25502778589725
664,10.0,5.0,,94.2573502198793
665,25.0,5.0,,94.25980495591648
666,45.0,5.0,,94.26226521190256
667,36.0,5.0,,94.26441652677022
668,36.0,5.0,,94.26638635597192
669,6.0,5.0,,94.26895011193119
670,40.0,5.0,,94.27227153582498
671,39.0,5.0,,94.2757208137773
672,9.0,5.0,,94.27825871482491
673,25.0,5.0,,94.28118450799957
674,40.0,5.0,,94.28408332681283
675,10.0,5.0,,94.28697260399349
676,10.0,5.0,,94.28962211683393
677,11.0,5.0,,94.2927880929783
678,13.0,5.0,,94.29586232895963
679,12.0,5.0,,94.29854385391809
680,25.0,5.0,,94.30175415985286
681,32.0,5.0,,94.30484711378813
682,36.0,5.0,,94.307107438799
683,24.0,5.0,,94.30945436889306
684,12.0,5.0,,94.31160716991872
685,12.0,5.0,,94.31366068287753
686,11.0,5.0,,94.31659474479966
687,9.0,5.0,,94.31880350387655
688,42.0,5.0,,94.3211078827735
689,11.0,5.0,,94.32317397091538
690,29.0,5.0,,94.32639054185711
691,8.0,5.0,,94.32920257677324
692,8.0,5.0,,94.33239662880078
693,32.0,5.0,,94.33524998393841
694,29.0,5.0,,94.33810322196223
695,12.0,5.0,,94.3413289389573
696,39.0,5.0,,94.3438728088513
697,7.0,5.0,,94.34620830696076
698,24.0,5.0,,94.34860749193467
699,9.0,5.0,,94.35109066381119
700,7.0,5.0,,94.35352996992879
701,7.0,5.0,,94.356181939831
702,7.0,5.0,,94.3593296748586
703,9.0,5.0,,94.36273588589393
704,11.0,5.0,,94.36545054288581
705,14.0,5.0,,94.36763297091238
706,36.0,5.0,,94.36950612184592
707,32.0,5.0,,94.37190381484106
708,11.0,5.0,,94.37410840997472
709,32.0,5.0,,94.3760557458736
710,35.0,5.0,,94.37839423585683
711,10.0,5.0,,94.38062885194086
712,8.0,5.0,,94.38312002294697
713,7.0,5.0,,94.38589664478786
714,7.0,5.0,,94.3886206028983
715,43.0,5.0,,94.39127814979292
716,15.0,5.0,,94.39418228482828
717,7.0,5.0,,94.39694000896998
718,19.0,5.0,,94.39937125286087
719,7.0,5.0,,94.40174778178334
720,24.0,5.0,,105.14070413680747
721,6.0,5.0,,105.14368779398501
722,36.0,5.0,,105.14587238477543
723,41.0,5.0,,105.14769067196175
724,12.0,5.0,,105.14951307396404
725,9.0,5.0,,105.1520336268004
726,12.0,5.0,,105.15378599986434
727,9.0,5.0,,105.15588284097612
728,12.0,5.0,,105.15742862783372
729,7.0,5.0,,105.15950186597183
730,6.0,5.0,,105.16198332491331
731,36.0,5.0,,105.16464022081345
732,43.0,5.0,,105.16686786385253
