Step,custom/best_energy,wall_time_s
0,31.0,0.01267687208019197
80,5.0,1.5938053610734642
160,5.0,2.561840557027608
240,5.0,3.2958708349615335
320,5.0,3.9264503200538456
400,5.0,4.537620092043653
480,5.0,5.056394333019853
560,5.0,5.559144519967958
640,5.0,6.078100777929649
720,5.0,6.657702290918678
800,5.0,7.1246649250388145
880,5.0,8.153099271003157
960,5.0,8.887834419962019
1040,5.0,9.62061718502082
1120,5.0,10.324496933957562
1200,5.0,10.852796111954376
1280,5.0,11.402653757017106
1360,5.0,11.890371303074062
1440,5.0,12.386199781903997
1520,5.0,12.871489461977035
1600,5.0,13.409386483952403
1680,5.0,14.547006683889776
1760,5.0,15.402040939079598
1840,5.0,16.32153378194198
1920,5.0,16.94511284888722
2000,5.0,17.615710830083117
2080,5.0,18.307384422048926
2160,5.0,18.895192459924147
2240,5.0,19.445836703991517
2320,5.0,19.91810897504911
2400,5.0,20.399287475040182
2480,5.0,21.584794318070635
2560,5.0,22.442032323917374
2640,5.0,23.369019723962992
2720,5.0,24.265261492924765
2800,5.0,25.063823892036453
2880,5.0,25.857451471034437
2960,5.0,26.395822694990784
3040,5.0,26.88052182388492
3120,5.0,27.4471585189458
3200,5.0,27.992289995076135
3280,5.0,29.18904183106497
3360,5.0,30.14072128292173
3440,5.0,31.057555821025744
3520,5.0,31.957188358996063
3600,5.0,32.771944410866126
3680,5.0,33.446196746081114
3760,5.0,34.20943458098918
3840,5.0,34.85486642597243
3920,5.0,35.39131157891825
4000,5.0,35.97524922993034
4080,5.0,37.22997026797384
4160,5.0,38.22955945809372
4240,5.0,39.015153049025685
4320,5.0,39.709406621987
4400,5.0,40.3748774479609
4480,5.0,41.06009092903696
4560,5.0,41.741746248910204
4640,5.0,42.3341351209674
4720,5.0,42.928656426025555
4800,5.0,43.50206035003066
4880,5.0,44.81693585193716
4960,5.0,45.94914911687374
5040,5.0,46.97277510492131
5120,5.0,47.924948683939874
5200,5.0,48.67177639086731
5280,5.0,49.365801545092836
5360,5.0,50.05946429190226
5440,5.0,50.74739787192084
5520,5.0,51.3002938919235
5600,5.0,51.862160889897496
5680,5.0,53.126245457911864
5760,5.0,54.273976454976946
5840,5.0,55.294937564991415
5920,5.0,56.04061869997531
6000,5.0,56.76127709308639
6080,5.0,57.52024466986768
6160,5.0,58.097823499003425
6240,5.0,58.676870143041015
6320,5.0,59.25867328001186
6400,5.0,59.77774784900248
6480,5.0,61.05261003389023
6560,5.0,62.066529135918245
6640,5.0,63.00698120286688
6720,5.0,63.97274244599976
6800,5.0,64.68109585507773
6880,5.0,65.22437174292281
6960,5.0,65.77655461803079
7040,5.0,66.30283471103758
7120,5.0,66.83160125091672
7200,5.0,67.2991746540647
7280,5.0,68.50686874706298
7360,5.0,69.43091668491252
7440,5.0,70.6624687940348
7520,5.0,71.63057786389254
7600,5.0,72.53850137908012
7680,5.0,73.39695363398641
7760,5.0,74.24765813909471
7840,5.0,75.02390732197091
7920,5.0,75.70514455786906
8000,5.0,76.31206346186809
8080,5.0,77.67088791588321
8160,5.0,78.71056221192703
8240,5.0,79.69711590907536
8320,5.0,80.65575132588856
8400,5.0,81.61021711002104
8480,5.0,82.52997499494813
8560,5.0,83.4309195089154
8640,5.0,84.3304876119364
8720,5.0,85.19562539597973
8800,5.0,86.07338930503465
8880,5.0,87.43238873407245
8960,5.0,88.71058298903517
9040,5.0,89.69181545590982
9120,5.0,90.68764066090807
9200,5.0,91.48230784595944
9280,5.0,92.37956472695805
9360,5.0,93.11969561409205
9440,5.0,93.7702730530873
9520,5.0,94.35838293097913
9600,5.0,95.05693669198081
9680,5.0,96.42968900687993
