episode,best_energy_in_episode,best_energy_so_far,num_new_graphs,wall_time_s
0,20.0,5.0,,7.1249433408956975
1,17.0,5.0,,7.129390218062326
2,24.0,5.0,,7.1318464579526335
3,10.0,5.0,,7.134146200958639
4,23.0,5.0,,7.135703024920076
5,23.0,5.0,,7.137315907981247
6,24.0,5.0,,7.138945970917121
7,15.0,5.0,,7.1410986569244415
8,23.0,5.0,,7.143209031084552
9,29.0,5.0,,7.145372166065499
10,23.0,5.0,,7.1482431050390005
11,16.0,5.0,,7.151008357061073
12,28.0,5.0,,7.153255038894713
13,21.0,5.0,,7.155670020962134
14,17.0,5.0,,7.157620572019368
15,15.0,5.0,,7.1604802729561925
16,31.0,5.0,,7.163806969067082
17,17.0,5.0,,7.166291253874078
18,19.0,5.0,,7.167890201089904
19,31.0,5.0,,7.1695911169517785
20,17.0,5.0,,7.170983670977876
21,6.0,5.0,,7.1724885939620435
22,31.0,5.0,,7.174141438910738
23,12.0,5.0,,7.175647896016017
24,17.0,5.0,,7.17763503594324
25,31.0,5.0,,7.179878547089174
26,31.0,5.0,,7.182765231002122
27,23.0,5.0,,7.185422630980611
28,17.0,5.0,,7.1874531339854
29,31.0,5.0,,7.190067230025306
30,23.0,5.0,,7.1926069559995085
31,23.0,5.0,,7.195026872912422
32,19.0,5.0,,7.197285193018615
33,19.0,5.0,,7.200318332063034
34,20.0,5.0,,7.203319855965674
35,19.0,5.0,,7.206162713933736
36,23.0,5.0,,7.208660528063774
37,30.0,5.0,,7.212385609047487
38,21.0,5.0,,7.216382619924843
39,30.0,5.0,,7.220220776973292
40,20.0,5.0,,7.223518680082634
41,17.0,5.0,,7.226174351060763
42,15.0,5.0,,7.228480472927913
43,24.0,5.0,,7.230312845902517
44,29.0,5.0,,7.233498112065718
45,17.0,5.0,,7.2357809050008655
46,24.0,5.0,,7.238002879079431
47,23.0,5.0,,7.240603959886357
48,23.0,5.0,,7.244025954976678
49,20.0,5.0,,7.246453535975888
50,31.0,5.0,,7.248585454886779
51,19.0,5.0,,7.251423796871677
52,17.0,5.0,,7.254415787057951
53,17.0,5.0,,7.256404727930203
54,17.0,5.0,,7.258820204995573
55,19.0,5.0,,7.2623328960035
56,24.0,5.0,,7.265446454985067
57,23.0,5.0,,7.26777646294795
58,23.0,5.0,,7.2708847189787775
59,24.0,5.0,,7.273930988041684
60,5.0,5.0,,7.2763486879412085
61,18.0,5.0,,7.278465322917327
62,17.0,5.0,,7.282013850985095
63,17.0,5.0,,7.2855645339004695
64,30.0,5.0,,7.28842914593406
65,21.0,5.0,,7.291806224035099
66,23.0,5.0,,7.295473286882043
67,17.0,5.0,,7.29863686603494
68,30.0,5.0,,7.30232913303189
69,31.0,5.0,,7.304618447087705
70,8.0,5.0,,7.306658223969862
71,17.0,5.0,,7.308782591018826
72,19.0,5.0,,7.31165641406551
73,31.0,5.0,,7.314281855942681
74,15.0,5.0,,7.317143335938454
