hash,energy,size
ac74d760b2429cc090c236fa7f146898,32.0,39
1fe12df5bf61fd251417248847136c60,41.0,48
f8ef67c28ddcb773c2e0f349d66dc321,9.0,14
f5898ee0cea300474228b2c823cf2532,23.0,30
ca3a1ef122f4696fa4f0abb284d90165,25.0,32
5076f66b5486128c247029bde42184f9,40.0,47
2da6a767fb8ea3f995b0423bfc5d64ad,30.0,37
2577273c473445c39c48b5b2d3ffcd8d,6.0,11
b0bf8f739328569b035f69147d22da31,16.0,21
851dfb376c86b0087d03221c66367bde,28.0,35
2defd87b3054b3bc8fe71cd95e5c0144,39.0,46
d8025031cd781441d4be704e70997ef2,43.0,50
6e4d37581cb49bc896f62ee48eabf9b1,22.0,27
d2cc4bd433c9d885619a1646cef21186,25.0,32
7b68462adb2c6ffaece45d0bfd449759,22.0,29
f496fd564f69db685cac8f539c65a834,30.0,37
2357ae79b7a75c469f175c87561df361,40.0,47
93aef28952dc102a9a194ee831d909f2,24.0,31
1b10f57533602cd6768d79298418cc48,18.0,27
e04a9d3f8f81b2b7950804c8d4b819cc,37.0,44
c290865bb7d26a8e873bf125db037274,14.0,22
03672bda440a50fe0676cb8ded70f752,27.0,34
456baf54a9fdb9ed32a4b2bcd2615f9c,39.0,46
a2b749a8cf7d994d85d7db2c25314e15,43.0,50
aeeb7dff7237c0051dde0a5d6d85db59,25.0,32
fcd0f0e76f01abaa8435af295c867a5b,27.0,34
9a8522315c3d75eb3063a8c03179ddce,34.0,41
d54ae706dcef2ddb5d1d2a54b762add4,18.0,27
6ac244884ba50ec85b062dc29715d437,24.0,31
9180be7da28001aa9b5c8cb0e1a16c02,23.0,30
8ad47435744f5d6ae35da4c65b050562,37.0,44
bac0b15b5b75e98b1ea5e124e698aaff,40.0,47
72bd97a9134b6886a576570cbba5230b,38.0,45
c475a79dea356546abf58f2dde35696b,9.0,14
9e98bb42bdc2846666ec779152a20c2b,10.0,15
df81af67fa99c9bd575a3f210291c077,17.0,26
367b4724287f0431850c88d66d45d811,40.0,47
f9c0c68254ead4f4ff7f982184f00594,25.0,32
73c7511be512381ed9cd19531ea04965,40.0,47
f37de175676aace3d0bf747c80c7f21e,6.0,11
0360ee4f58cf83fe45fb913b1072f991,10.0,17
ec0876363c505316a6a20a445cdd6120,6.0,11
0166849ce6a40ad6792d7d4ab05bd9e6,23.0,30
3ccbcef14bb40bea272b267e6eb39f0a,42.0,49
31828a57de7d98e2eb5c497899a1b2dc,8.0,13
1cd7ddd83306d1e28daf1361ff105099,10.0,17
600d78f842897e2a4938ac789378b827,28.0,35
582a17f9fc0bb3d5d67f77c3824a1196,37.0,44
ac80a4d9cb1a0bf8a963b2d1a1ca35f6,15.0,23
0eb5a85e43cb7b94f3a38b4bb303e16b,9.0,14
db5341a16cc10cd06adf3c5f59d30ed7,9.0,14
28f20daee2f82eeec68842ef283531a1,6.0,11
5af7b448bbe92dc1adec9233acef0ee0,25.0,32
a26e42908e26abe7ac68caf294ff3f55,10.0,15
cba6ecb4ce7ac237ed9130870b9366ca,6.0,11
1b9770ea26605cac3744ff006147bafe,10.0,15
30d1ee2069e89463d5af6876d611dac7,9.0,17
93f23477c58cdb3092e03e67e88873b9,30.0,37
18bd37400372815d79066c7478effa0f,16.0,21
05c215d4bd07d6cb073461991dda7244,16.0,21
4c1f5270339bdd22d5cfe4d1bb620621,40.0,47
dc0714e088448333aa4fe420cfd6f62b,31.0,38
e76efabb44a1b9fbc47b589203529814,24.0,31
bc4cc38f13eb1eee924c551b8a9e76b1,25.0,32
8fd17689788ce27eca1d7a7a1768affd,40.0,47
406fffcf4689461a21e4d5da78c822a4,8.0,13
d0ab72e640a9b86907de38ad046ea1fb,7.0,14
ef6881ae69b865bf5ac1d62fab7fb0a2,9.0,14
955610bd79880eefe73e56d3d3b7f37a,16.0,21
472251faeaf0ca0c0b0ec1e7a93f818e,22.0,29
04dfd194f211e058cff45b470dc96b32,25.0,32
3d39da10fed29c71dae0eea99b0cce9c,43.0,50
3ff4bdef9f32ce5f020c060ed164009b,34.0,41
e1601f9d2882c023edd2240c76d8bbf9,30.0,37
52b3117aa657d8d7a8611f4d310d7fd8,11.0,16
bd15ef82be5d0a6431615f0b9f951e5b,7.0,12
70a72ba6fdaddef80201ffc839a86fe5,24.0,31
503df96c97f71d2eac93f1406af67c69,16.0,25
51e7a297a0b0d588f7665c745dc95405,10.0,17
f835f6e34772e73a1c6bbd3b73ba9bf6,24.0,31
da2544dc72d6fabaee733f95d190943b,9.0,14
3f87222dbf3c623f8e5dc568c355ba2d,30.0,37
f33db511cda2c75621ae25c6330f1ee5,44.0,51
ba9741fc8054a361b31e72628988ac33,29.0,36
722bf25525581ec97533966736191396,11.0,16
3e245fbb74b64a2d386ee17086652d5b,9.0,14
f42acf28a746c211e727a6d9d2ddce7b,9.0,14
ffe872ebd5c97a7bb977348cf159b78b,9.0,14
49ac920c9c36b9b47c826a4f268f8d39,9.0,14
31bcc29ca8c5e354fb42a9972039ccf1,14.0,19
a987ee6c8fd1b8498aadcc7dfbaa6fe9,30.0,37
486d34a4e0b244a118c83cb560184afb,11.0,16
b3c2d24d70f94a823c5285150bbad54f,32.0,39
a5ea066fc0621bca9857a5bba05f4e59,29.0,36
b6443402fe8aa9778f0a6c3a8b9c0ac6,14.0,19
345cd110f304be575cd325fdca865313,22.0,29
74377d65b225c2cfed60e3c2d8a960c4,8.0,13
ca3fbaec0008b46ce746267216ebf9da,8.0,13
908020814ce8bed15c9b3c6098c1eff5,12.0,19
f5a739cf91757b3dfd5de0fa078b4de5,9.0,14
ce9266d22f9d52c484e5c75b60c914e1,25.0,32
47b493da8bfa06bc651c9e75e071978b,13.0,18
ec08150c90a613cb8caae6fa6fc69c5a,9.0,16
8bfce243fdcb849333a933b4e7c6d779,21.0,28
66f1cca3996a8ba55ccef4ac56008c4e,9.0,14
a419277f14279f440968c6d92596d4d0,11.0,16
1cc4d6b3e7a029e3f6c08201298999e2,16.0,21
a75b174c7c29accaade47a4e03891f5f,9.0,14
7b179bd47e68aa68ee86e74a2f80eac0,11.0,16
6f8115c76d24c448fc11ce2e9018bb32,12.0,17
b77f683dc7ca0934f33f2d9f53ae009d,25.0,32
876b25e64aa4ae8f40ef850fddcc41ab,21.0,28
1e8a9f765ed7b2c33d34bebcb85e8e2f,24.0,29
a0c518862bce149ef1adc8007849ec08,20.0,27
1c352d2b14c3c809a7e1adccc5f5f7b7,27.0,34
4ae3ac8dbdb22fe1d7fc6564abb0050c,23.0,30
acb6138a1c0d7a58c4b06a3c6992e237,12.0,19
beef187937778aa774ceeefcf92e63b5,8.0,15
c79ee7341e192d453deca07d2c563c02,13.0,18
5245bbdb3032c0d098f205ce7b81ff74,14.0,19
392f2702f038f02e6983fbe8f3205e3d,30.0,37
30a263528a18d022b603cd7dc078125a,12.0,17
def4bc9fc7769b3dac83095f26efe3ae,12.0,17
c4535205c04f045ed7d8f8b798c868f1,31.0,38
9191fff0882e66e8c8877a21653e021d,15.0,24
3c38c9907fa820b379a0329a5a229531,39.0,46
68fb31d9cd9aa9617793cd8c768d89cc,12.0,20
68fd18ecd1c5d5c0226efbf00a6f4559,40.0,47
da92387e9a9b1b766e22f959cf3190f2,36.0,43
08fa707471f0250756c849d0847b8f32,13.0,18
e41248a9666e5df81b34f054541bf025,13.0,18
456fd7c0608cdffdc3fdb103cf176d4f,8.0,13
b18efdb4996fcc07108362a8889336e9,22.0,29
90ce39333ebb0a6272a4132ea6f126a7,11.0,16
2eea37dd0a595b2a1c592cceac5d90b3,24.0,31
5c5d7dfcac1ef22eefb34fefeeb576a3,13.0,18
5389a36ea2c2b7f90be62f7710fd6439,14.0,19
9210b5fb51c8a910fc9df55f1bf48ef4,15.0,20
1a66d7f621c5bc00dfc31985b0632d91,10.0,15
b764fd2fd7015f6412dcb115e4e361a7,43.0,50
145ad8af14d90c4f869224ada2a92ee9,10.0,17
75acd70dadd0c49e161563f82c3edbdb,40.0,47
4dab19d54ca60b8341aaad12a88101bc,27.0,34
31619f9f85e838e37f9d30eda6cefdb9,43.0,50
12348a254997da0857db74094ec2c9e5,6.0,13
9edd43c3b8957103297d963b76668984,16.0,21
f615969fdc97459f601ee72f235e9451,14.0,19
1fb2763875aa33ca9e5a013f0a30b72d,31.0,38
df78e4d8deef74076008358dc2874115,18.0,23
a343e53d144ac84fd815edcdc8e9ff9e,9.0,14
4de072ab81c2227aefde3cfc5c213071,20.0,27
6d61d15f32ff79a29db1440c1bd93621,40.0,47
d3fd6bd1c4e6b5ddcde001e90c16c14a,9.0,14
4dd3ee6f2f990c53df1d6d92a0f13ede,6.0,13
a794cd2d20916b1f678eea0c260d93b0,25.0,32
01a6f319434b5089fc6c8cabcfa57230,15.0,22
0cd5fb997e529c04d51ae4d808b4279f,13.0,18
1d7b42b615134b9a24017523c29aab07,13.0,18
80949786469504617197bd960e309508,36.0,43
a45eed9af392a4adbab60d562646d77d,33.0,40
bac995e34322c1dc8c5e6d27a2d0abbb,37.0,44
e08d425335303941675331dacafb6a39,29.0,36
9cd968efa4caa13e1001f4958fd216ac,41.0,48
43698c232b701d7a83404753245862aa,44.0,51
592f4a22a577b494ce9711fc25af4ae1,9.0,14
3d00afadf9c895dc79e46868ac0b8a0c,22.0,29
8da1d313c53f8ebde8c3777685eb008e,12.0,17
4b12fe371c8333e9e0be5686f93ebab6,13.0,18
a99ece4f10bb62eb1b262096228a392c,7.0,14
8186499e033f6d5fa3784681e6d7423c,10.0,15
5bfc17bc6d872dc8c9d5f7d98e159629,6.0,13
aa9a9d245298401c6191eb285950a794,29.0,36
c1f37294b57e7c9d7e10c873dd5585de,19.0,24
