hash,energy,size
26fad9a0c3cca450be0668150ec21949,10.0,14
2ea237266d6cdc7053aa7fba757f35b0,9.0,13
2da87719c1cf6f042df365bc54782e90,10.0,14
fde9bd8e81313f72b6cc258c9a1fdcb4,7.0,11
1160f7aa318149706b41bed07ca16371,10.0,14
388c8cd07281ac702c885fedcc679faf,10.0,14
6b60c4fd3fcc35b9b0b31deac069b28b,10.0,14
7fabab5f82dd91a81bb1dc8c090f4447,9.0,13
6a51f52995ca2fd892be86a064a04d2b,10.0,14
00893b557c16464b248d5f3241d47cce,12.0,16
5d15f10a119a8431cf52b468a0096d1b,7.0,11
60e6da87176c3442739ff700c3d9b563,8.0,12
8601da01de5809cb956498daeb397c53,19.0,25
73d2c260971ef05f079ae289cb174dc7,8.0,12
05e6eaf00385e09ba6ca27608329768e,13.0,21
852edc7ec81dbff7de034a760cc29420,7.0,11
36d1fdca7a67d46867304a6114ab452f,9.0,13
dd9eb2bb656d6623c945de67ebe78b87,8.0,12
1f2475183c8a9df6bffd7d267de27ab9,10.0,14
54853b419e57ef026dc5cb2f5a820b05,9.0,13
6f7a211d765761f8aab42c1945bc8d45,10.0,14
328c12bbc6a28ec5072e044201f5770e,9.0,13
b7d83e0833c32670008b7cfe0a7e264c,8.0,12
e6c7ef50b1ea964d07ec45da56aa736a,9.0,13
f56ba252c630350b96221d3bacaedc36,10.0,14
be2629f4da16e61623387983e98e8bbb,9.0,13
424a79241bb985051f2e64f154b874ee,9.0,13
c78b054f5d9452f595148adae9716840,8.0,12
4a3f5c29e495de53bdf0190b2e0e4587,18.0,24
fcc595fa1d6fbe17abe95c3334e58857,11.0,18
7c3208d2508d2ccf4b225f18f816ef36,10.0,14
86ba8106bde4ff923399d40e5e95b728,10.0,14
af6a7485acb4a33f45f744b783a23abd,8.0,12
26a756498b6a0c6fdc51f629721e8aaf,12.0,16
bbecbce1d45110989a92ca37414fb6fa,7.0,11
be0065836dabd44180dc6781c80d7c50,9.0,13
a0c9737504badbe61e1f003c157592e3,8.0,12
09d9765ea44ba385cfab961a634718f4,10.0,14
62382e95b70d7de6eab58a9262d4485f,8.0,12
ae8928c9bae1a15c89a455d1de528002,9.0,13
6f5952175d64dacf1c0eb1a3ec58e4fc,9.0,13
8cd8cae02fbb2cef83dbdff40cd1f921,10.0,14
2a35eda06ad860497c9265733b303fd1,13.0,19
11e22c2193a66d2c91b80e6202e9c382,12.0,16
5e9d0f9c45f5689ffa781985739d1bbc,12.0,16
6be79560e32ab2e17209ba02b886097e,10.0,14
6182546f9436fdbb195e10834aba4cb1,8.0,12
36eb7bcc130c30ea37ce600155314d62,8.0,12
5bd374d31166ac09393fef2d78914dbc,9.0,13
0b1fa31774c477fdf811c1d862f4f89f,9.0,13
ce6319646ea55154610adb5a80e410f0,10.0,14
f0a3b47f33ed967e7154de2287c5a8b2,9.0,13
2d1982f9a67f1aa3454eaf1f41488bbe,9.0,13
6183c5b0a1f7a1e549c8a169cebfa7ca,9.0,13
653b395ddcf3ad32bb9e94cc040434bc,8.0,12
e5ff295f322e051596e5de7712ebf036,8.0,12
4fe73b9002b64838c1043c056a71859c,8.0,12
e728b979e85e20c1691a322f0c06833c,9.0,13
f806bf8f17eb9b42cccecc48956b0768,14.0,21
49c23abd8500b73098dc49fdf299ea08,14.0,18
60c8f2bbcc3fff35ce8fdd0b0778e6f9,7.0,11
31ec2d8f1bccc286f0b2f88c0f09733f,9.0,15
831e5762ffb13635081133cb52782f64,9.0,13
aa81d55cfc183279827f36b18f35f46a,8.0,12
4f3dc4d24877df0927a367fb8f6470cf,8.0,12
f21527e1b64d510e729c8cada33584b5,9.0,13
37f3f203381c3215a5b27cbfdcbb1d56,10.0,14
41685ca4c3cba6e57b5af55fec31e8f7,9.0,13
cc645eedd3a3c1a93cf6feff6eaa536a,9.0,13
d897be68cf364136421a3470a40b5477,8.0,12
4c792399b4542ba6a6463da4781f7a6c,8.0,12
952743715b8f62f1e616dc679aa83d72,9.0,13
360eac45c8017465595978f0201605e2,9.0,13
c4b1444e3f23fe91fc392b1c939d21b7,10.0,14
4c0e0db84ea7e8c2589a10304f15ee30,10.0,14
c64bf2633ae14fd2674e5f4c5609362a,16.0,22
0027a773aa80c84be05f4fc9b0d8060b,15.0,19
06b767271edbfbb33b3b64968d12f982,19.0,23
488f7ea4a8de10bc6ce9b7f7fc910795,9.0,13
a348a65e5b21b830f394f1c5ae403c22,9.0,13
3696863aefb0e82bcadc99d96b4ab1ec,8.0,12
c05755c51fbdc3d61fdca8357974a880,14.0,20
1d52df3cfb3a56c6f75ccf68fc6b949e,15.0,21
12ad7872674c05773aae7b3a81d651fd,9.0,13
b9454c8d271a3cc25bd0eba19c6503c7,9.0,13
51caeb758fc366ef82caef48e20ed9b7,10.0,14
95e971971fe0f65efe2b9e94a6844d82,9.0,13
aad9e1b7e34866f4accb044bab296cc4,10.0,14
4ab6d9d75ba56f961a65908ebb1f647c,14.0,18
bc8404d1ae917038a1bf910fc08a968a,8.0,12
aed2cd200108aeec3462357fa182a3c0,8.0,12
55b76d8a32d5f7762cd2e11c0a688b2c,10.0,14
890d631f6ffb8e7d31e973894bd2ff83,8.0,12
9d22ec513f90267d454bbb91bcda8bde,14.0,18
4b71ff049ca90ef771ddc36e0cb79ed1,16.0,22
edbfc09dba183b65a8c0b3ab4fbf0a17,9.0,13
986427df2920f535c272a25c45de65aa,7.0,13
1c51f4a01f868071eb28074f12dbead0,7.0,11
e1ef2c1fb159256f502de0b9a84c589e,10.0,14
361897211c1f7d43b018b1301ba03630,10.0,14
a08a3d030ec8a8e35123257a1e51e316,8.0,12
b47a11ac46df31e834c0d1a9caf5c3f8,9.0,13
679a8f72ede7a5d0cce4b2cb9f66867a,15.0,21
edc800edada09deb1ab867e1326a2a28,9.0,13
96db826641e9c56858a814d86654fcaf,8.0,12
a45604d86d9647b1556befc75dc4e0de,9.0,13
