custom/best_energy,env16/episode_return_disc,env3/episode_return,env43/episode_return,env70/episode_return_disc,env66/episode_return_disc,env40/episode_return,env61/episode_return,env72/episode_return_disc,env44/episode_return_disc,env26/episode_return_disc,env61/episode_return_disc,env27/episode_return_disc,env25/episode_return,env32/episode_return_disc,env48/episode_return_disc,env5/episode_return,env38/episode_return_disc,env69/episode_return_disc,env71/episode_return_disc,env59/episode_return,env29/episode_return,env19/episode_return_disc,env51/episode_return_disc,env25/episode_return_disc,env49/episode_return,env36/episode_return,env14/episode_return,env37/episode_return,env4/episode_return,env37/episode_return_disc,env13/episode_return_disc,env64/episode_return_disc,env43/episode_return_disc,env31/episode_return_disc,env75/episode_return_disc,env30/episode_return,env48/episode_return,env39/episode_return_disc,env50/episode_return,env75/episode_return,env42/episode_return_disc,env73/episode_return,env57/episode_return_disc,env9/episode_return_disc,env30/episode_return_disc,env78/episode_return,env62/episode_return,env16/episode_return,env53/episode_return_disc,env70/episode_return,env6/episode_return_disc,env33/episode_return,env79/episode_return,env6/episode_return,env42/episode_return,env17/episode_return,env46/episode_return_disc,env67/episode_return,env62/episode_return_disc,env56/episode_return,env45/episode_return_disc,env68/episode_return,env7/episode_return_disc,env27/episode_return,env21/episode_return,env63/episode_return_disc,env66/episode_return,env74/episode_return,env2/episode_return_disc,env0/episode_return,env20/episode_return_disc,env17/episode_return_disc,env50/episode_return_disc,env29/episode_return_disc,env49/episode_return_disc,env9/episode_return,env12/episode_return,env22/episode_return,env23/episode_return_disc,env28/episode_return_disc,env0/episode_return_disc,env10/episode_return_disc,env76/episode_return_disc,env1/episode_return,env74/episode_return_disc,env58/episode_return,env5/episode_return_disc,env47/episode_return_disc,env52/episode_return_disc,env1/episode_return_disc,env53/episode_return,env19/episode_return,env24/episode_return_disc,env2/episode_return,env18/episode_return,env8/episode_return,env44/episode_return,env60/episode_return,env39/episode_return,env46/episode_return,env24/episode_return,env55/episode_return_disc,env23/episode_return,env54/episode_return,env65/episode_return_disc,env4/episode_return_disc,env79/episode_return_disc,env13/episode_return,env15/episode_return,env10/episode_return,env52/episode_return,env64/episode_return,env11/episode_return_disc,env7/episode_return,env56/episode_return_disc,env57/episode_return,env34/episode_return_disc,env21/episode_return_disc,env71/episode_return,env51/episode_return,env54/episode_return_disc,env77/episode_return,env36/episode_return_disc,env47/episode_return,env41/episode_return,env40/episode_return_disc,env32/episode_return,env65/episode_return,env3/episode_return_disc,env12/episode_return_disc,env55/episode_return,env18/episode_return_disc,env38/episode_return,env14/episode_return_disc,env73/episode_return_disc,env11/episode_return,env35/episode_return_disc,env58/episode_return_disc,env31/episode_return,env77/episode_return_disc,env78/episode_return_disc,env22/episode_return_disc,env8/episode_return_disc,env34/episode_return,env67/episode_return_disc,env35/episode_return,env60/episode_return_disc,env59/episode_return_disc,env28/episode_return,env68/episode_return_disc,env45/episode_return,env41/episode_return_disc,env69/episode_return,env72/episode_return,env76/episode_return,env15/episode_return_disc,env20/episode_return,env63/episode_return,env33/episode_return_disc,env26/episode_return,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/loss,train/clip_fraction,train/value_loss,train/entropy_loss
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.7682344913482666,9.090909004211426,5.55555534362793,2.9468302726745605,7.027056694030762,20.0,11.11111068725586,18.270347595214844,4.350082874298096,6.5251240730285645,10.150193214416504,13.050248146057129,20.0,6.5251240730285645,3.654069423675537,7.692307472229004,6.090115547180176,13.050248146057129,18.270347595214844,16.66666603088379,4.0,7.027056694030762,3.2625620365142822,18.270347595214844,16.66666603088379,7.692307472229004,7.692307472229004,4.0,4.545454502105713,3.654069423675537,18.270347595214844,6.5251240730285645,5.075096607208252,3.513528347015381,5.075096607208252,11.11111068725586,4.0,10.150193214416504,20.0,5.55555534362793,3.8063223361968994,7.692307472229004,13.050248146057129,7.612644672393799,10.150193214416504,7.142857074737549,5.55555534362793,3.0303030014038086,7.027056694030762,3.225806474685669,18.270347595214844,20.0,8.333333015441895,20.0,4.166666507720947,9.090909004211426,18.270347595214844,4.545454502105713,5.075096607208252,16.66666603088379,8.304702758789062,20.0,4.567586898803711,14.285714149475098,7.142857074737549,18.270347595214844,7.692307472229004,12.5,6.090115547180176,5.882352828979492,3.9718146324157715,8.304702758789062,18.270347595214844,3.654069423675537,15.225289344787598,8.333333015441895,9.090909004211426,12.5,9.135173797607422,18.270347595214844,5.373631477355957,8.304702758789062,5.075096607208252,7.142857074737549,11.418967247009277,16.66666603088379,7.027056694030762,18.270347595214844,11.418967247009277,6.5251240730285645,7.692307472229004,7.692307472229004,6.090115547180176,6.666666507720947,11.11111068725586,7.692307472229004,4.761904716491699,11.11111068725586,11.11111068725586,20.0,6.666666507720947,6.5251240730285645,10.0,3.0303030014038086,18.270347595214844,4.152351379394531,7.612644672393799,20.0,20.0,9.090909004211426,12.5,7.142857074737549,10.150193214416504,5.0,15.225289344787598,14.285714149475098,5.373631477355957,6.5251240730285645,20.0,3.5714285373687744,2.7682344913482666,3.225806474685669,7.027056694030762,20.0,11.11111068725586,18.270347595214844,7.142857074737549,20.0,8.304702758789062,8.304702758789062,7.142857074737549,10.150193214416504,6.666666507720947,7.027056694030762,7.027056694030762,11.11111068725586,18.270347595214844,15.225289344787598,3.846153736114502,2.9468302726745605,6.5251240730285645,11.418967247009277,7.027056694030762,5.882352828979492,4.152351379394531,20.0,10.150193214416504,15.225289344787598,20.0,18.270347595214844,9.090909004211426,10.150193214416504,14.285714149475098,20.0,5.55555534362793,18.270347595214844,4.34782600402832,20.0,18.270347595214844,7.142857074737549,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.807986259460449,20.0,4.34782600402832,7.612644672393799,4.807986259460449,7.142857074737549,6.666666507720947,4.807986259460449,10.150193214416504,18.270347595214844,6.090115547180176,13.050248146057129,20.0,3.513528347015381,5.373631477355957,6.666666507720947,7.027056694030762,5.075096607208252,5.709483623504639,5.263157844543457,4.34782600402832,3.3833975791931152,9.135173797607422,18.270347595214844,7.142857074737549,9.090909004211426,14.285714149475098,20.0,7.142857074737549,18.270347595214844,5.373631477355957,2.7682344913482666,3.9718146324157715,18.270347595214844,18.270347595214844,20.0,5.882352828979492,5.373631477355957,4.0,20.0,5.075096607208252,3.5714285373687744,4.807986259460449,6.090115547180176,18.270347595214844,14.285714149475098,3.5714285373687744,5.263157844543457,2.7682344913482666,8.333333015441895,15.225289344787598,5.882352828979492,7.142857074737549,16.66666603088379,5.55555534362793,3.5714285373687744,5.075096607208252,20.0,3.2625620365142822,20.0,15.225289344787598,20.0,7.027056694030762,14.285714149475098,4.761904716491699,8.304702758789062,5.263157844543457,16.66666603088379,15.225289344787598,6.25,18.270347595214844,3.2625620365142822,3.654069423675537,3.9718146324157715,6.5251240730285645,6.666666507720947,7.142857074737549,10.0,18.270347595214844,15.225289344787598,5.709483623504639,8.304702758789062,18.270347595214844,4.0,15.225289344787598,20.0,6.090115547180176,8.304702758789062,3.045057773590088,3.654069423675537,3.0303030014038086,3.7037036418914795,8.304702758789062,16.66666603088379,4.545454502105713,4.166666507720947,11.11111068725586,5.263157844543457,5.882352828979492,5.55555534362793,9.090909004211426,18.270347595214844,20.0,3.5714285373687744,7.612644672393799,6.5251240730285645,6.5251240730285645,5.882352828979492,9.090909004211426,9.090909004211426,3.3333332538604736,3.0303030014038086,6.5251240730285645,7.692307472229004,18.270347595214844,5.263157844543457,3.2625620365142822,4.350082874298096,6.25,10.0,3.2625620365142822,8.333333015441895,8.304702758789062,9.090909004211426,20.0,6.5251240730285645,3.846153736114502,8.333333015441895,18.270347595214844,6.5251240730285645,20.0,4.152351379394531,7.692307472229004,13.050248146057129,3.2625620365142822,7.142857074737549,9.135173797607422,18.270347595214844,20.0,7.612644672393799,13.050248146057129,9.135173797607422,3.8063223361968994,3.5714285373687744,18.270347595214844,10.0,4.807986259460449,4.807986259460449,16.66666603088379,18.270347595214844,16.66666603088379,18.270347595214844,5.55555534362793,5.263157844543457,20.0,8.304702758789062,20.0,9.090909004211426,5.373631477355957,20.0,11.27401963,10.0,9600,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,6,10.0,3,10.090097830000001,2439,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0003,-0.042655105177163935,0.48715466260910034,24,0.014045043,6.844849586486816,0.09468750139931217,15.189409136772156,-6.151103961467743
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18.270347595214844,11.11111068725586,7.692307472229004,18.270347595214844,18.270347595214844,12.5,20.0,13.050248146057129,5.373631477355957,2.8547418117523193,18.270347595214844,15.225289344787598,5.882352828979492,18.270347595214844,15.225289344787598,14.285714149475098,7.027056694030762,18.270347595214844,13.050248146057129,7.692307472229004,5.55555534362793,18.270347595214844,8.304702758789062,5.373631477355957,11.11111068725586,20.0,6.666666507720947,5.882352828979492,20.0,5.373631477355957,3.045057773590088,5.075096607208252,7.027056694030762,9.135173797607422,18.270347595214844,16.66666603088379,16.66666603088379,13.050248146057129,2.941176414489746,20.0,3.3833975791931152,7.692307472229004,5.709483623504639,3.2625620365142822,15.225289344787598,14.285714149475098,16.66666603088379,20.0,18.270347595214844,20.0,8.304702758789062,10.0,20.0,9.090909004211426,3.7037036418914795,7.692307472229004,13.050248146057129,3.4482758045196533,15.225289344787598,20.0,18.270347595214844,11.11111068725586,13.050248146057129,16.66666603088379,5.0,2.9468302726745605,20.0,6.25,4.807986259460449,6.666666507720947,9.135173797607422,7.027056694030762,2.6868157386779785,5.075096607208252,10.150193214416504,3.5714285373687744,4.34782600402832,16.66666603088379,13.050248146057129,6.5251240730285645,6.090115547180176,13.050248146057129,10.150193214416504,2.6315789222717285,5.709483623504639,9.090909004211426,13.050248146057129,9.135173797607422,7.027056694030762,2.4039931297302246,20.0,20.0,13.050248146057129,5.263157844543457,7.142857074737549,20.0,5.882352828979492,16.66666603088379,14.285714149475098,14.285714149475098,14.285714149475098,5.075096607208252,14.285714149475098,6.666666507720947,18.270347595214844,18.270347595214844,18.270347595214844,3.3333332538604736,3.7037036418914795,14.285714149475098,7.692307472229004,5.55555534362793,3.3833975791931152,14.285714149475098,18.270347595214844,6.25,4.350082874298096,4.567586898803711,14.285714149475098,9.090909004211426,6.090115547180176,5.0,18.270347595214844,10.0,16.66666603088379,11.418967247009277,20.0,20.0,10.150193214416504,3.9718146324157715,5.55555534362793,6.5251240730285645,7.692307472229004,6.090115547180176,7.027056694030762,3.7037036418914795,15.225289344787598,8.304702758789062,10.0,4.567586898803711,13.050248146057129,15.225289344787598,18.270347595214844,4.761904716491699,3.150059938430786,16.66666603088379,15.225289344787598,7.027056694030762,7.142857074737549,10.150193214416504,20.0,15.225289344787598,20.0,14.285714149475098,11.11111068725586,3.3833975791931152,10.0,3.225806474685669,9.135173797607422,3.125,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.5251240730285645,6.666666507720947,6.25,3.150059938430786,15.225289344787598,20.0,7.142857074737549,13.050248146057129,18.270347595214844,18.270347595214844,6.5251240730285645,5.075096607208252,7.692307472229004,13.050248146057129,3.513528347015381,10.0,10.150193214416504,18.270347595214844,8.304702758789062,5.263157844543457,20.0,3.513528347015381,18.270347595214844,7.027056694030762,8.333333015441895,4.761904716491699,20.0,4.545454502105713,20.0,4.152351379394531,15.225289344787598,9.135173797607422,5.709483623504639,8.304702758789062,7.027056694030762,3.225806474685669,3.846153736114502,18.270347595214844,14.285714149475098,7.692307472229004,18.270347595214844,16.66666603088379,18.270347595214844,13.050248146057129,2.9468302726745605,7.142857074737549,14.285714149475098,7.142857074737549,3.9718146324157715,3.4482758045196533,13.050248146057129,4.761904716491699,20.0,14.285714149475098,20.0,11.11111068725586,7.027056694030762,6.666666507720947,13.050248146057129,4.34782600402832,5.075096607208252,3.4482758045196533,7.027056694030762,5.55555534362793,20.0,15.225289344787598,16.66666603088379,20.0,4.807986259460449,20.0,6.5251240730285645,10.150193214416504,13.050248146057129,18.270347595214844,7.612644672393799,14.285714149475098,11.11111068725586,7.142857074737549,4.350082874298096,9.135173797607422,18.270347595214844,7.027056694030762,6.090115547180176,14.285714149475098,18.270347595214844,4.761904716491699,9.135173797607422,18.270347595214844,4.152351379394531,13.050248146057129,4.34782600402832,3.846153736114502,7.612644672393799,5.263157844543457,4.0,12.5,20.0,12.5,20.0,7.692307472229004,8.333333015441895,18.270347595214844,4.761904716491699,3.846153736114502,9.135173797607422,18.270347595214844,18.270347595214844,16.66666603088379,20.0,7.692307472229004,4.545454502105713,10.0,18.270347595214844,7.692307472229004,3.9718146324157715,20.0,18.270347595214844,18.270347595214844,9.090909004211426,20.0,3.513528347015381,14.285714149475098,4.350082874298096,20.0,9.090909004211426,18.270347595214844,14.285714149475098,10.0,6.090115547180176,10.150193214416504,20.0,3.654069423675537,11.11111068725586,18.270347595214844,15.225289344787598,20.0,11.418967247009277,4.350082874298096,9.090909004211426,13.050248146057129,6.5251240730285645,6.5251240730285645,11.418967247009277,20.0,6.090115547180176,12.5,11.418967247009277,4.807986259460449,10.0,3.150059938430786,5.55555534362793,8.304702758789062,20.0,14.285714149475098,6.666666507720947,18.270347595214844,7.142857074737549,16.66666603088379,4.350082874298096,20.0,11.401172999999998,10.0,11200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200,7,10.0,3,11.898680060000002,2894,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0003,-0.04387346496841928,0.4224638342857361,28,0.014612004,9.18004035949707,0.10718750136438757,16.910628867149352,-6.097738993167877
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
