hash,energy,size
51e3002d0eb501b4a9cefa0a4ae27eed,9.0,13
928e02f23da3741e8a7d9ed1445d6af7,10.0,14
e92213b508634c91a6bf91eccddff175,9.0,13
643ebc58bd43cd9a935cabe1ef7d896d,9.0,13
f58279af4b938c27ca2a0c6f00aa45c0,8.0,12
bad511159495959694ada07c78ff50ff,8.0,12
6859c59ab814be6d999999518872e888,8.0,12
eda90e2aad299b8a41a68ad3868c0392,7.0,11
aee424b32c2f5504bc964735a692a3f6,7.0,11
799ad5effbfd3f7603b7ca3e9bd9d144,9.0,13
40ed865ad5822361ce7db3cbec5c5997,8.0,12
c57b109ba2ccbfa3d01e34c283f796d1,9.0,13
ef7c6475079d0fca85c08782d449cbcb,10.0,14
d0c369bf7c2c506d6c4a141e602feaf0,10.0,14
de0e2dc93fe9b69195d4ce2e5af3a54f,9.0,13
5dde3bda52a172e94e8f1eb9d014a8c7,12.0,18
389f16f21f92b9c7865c490a3eb4555e,8.0,12
f190c7aed501105b11affc0d1bcf93ba,9.0,13
b615e2bc348366a5d4fffba7a42be240,8.0,12
8641368e5eb15ad9c7f34254819cc57b,9.0,13
a247f8c3be5cae92d125c81152421a49,9.0,13
abd897ca1ab94c0b8c82607c9fef4ca5,8.0,12
566b3282712cc7906da86dadce694477,9.0,13
246efa416b4b04e30763ab36d3c08c0b,10.0,14
265f5aea35e6fee4f10c28803ce1e1a2,9.0,13
cab05eecc93e61eaf2800888e5b5fb34,7.0,11
4e827edb1f5d8a7c5e8cdab149597a70,9.0,13
81f41bf0b2fb626bed2ebc8872e7633f,10.0,14
0f46c0898761324df8ffc4f20b3a158e,10.0,14
eb676232d368a8d4323300067ed0c901,7.0,11
4ad4b82e36457d6c1a50a41e4a510686,10.0,14
0d0e0b8e9c2d28d86eb89744388bdbfd,14.0,18
7203b098c6483f56d7b4dd19c79e51ad,7.0,11
22b58a1aa63a002896f35dfb58364f0d,11.0,15
29a4710297418999397098429f14bf81,10.0,14
7fc2e088d945e24452c6d33bb2d638c8,8.0,12
88d2f48e5f4f1f53d12649fa48555ecd,10.0,14
1e658bba75279d1fc237fc91f0888452,8.0,12
afa9aa6c7035475b8cffb9771fac6a0e,8.0,12
596ac152231cf3311f39fba2c5e23aaf,10.0,16
07b37d64789d252cff57c411d2809df6,13.0,17
1db0d13f958236d80c02727401c83b03,9.0,13
fc619db8418f89b9ea7211ffea08811d,9.0,13
cd15f3df459a7283d49a15257b5584b7,9.0,13
9debca5a5b13dca908cbe0ba369ed937,10.0,14
9fc00c17e70b06078cd1c9fed117f00c,9.0,13
0b6f99b493bfe75b5d038cadd527110b,7.0,11
a05aa86e25eb5d3c537db39f0ad91e31,9.0,13
022ba922613a3c27ba0e3bbc77d736e2,10.0,14
2cccbb82a9f987009975ef9fa964037c,11.0,15
bfdfae14fd1303119fc6c5ca46d5eaf8,10.0,14
eaa6bdc479bbfa06db1b2a2c893cdfec,9.0,13
3291aa7267633a155c9638278fde7729,10.0,14
75da809bab5bc1c2ec98f2a413ba2b5a,7.0,11
9207c7e01575ac3c47030c4e8b1a8ed7,6.0,12
4a1a04e2a90014a697aeddd8cfdcb33b,9.0,15
49fecff615b3bbc4d709ef6fcdd146ec,9.0,13
b3b980dea86903dbdc2e3b2c38905ca2,7.0,11
21cb227f59623c5013465822881d9a18,11.0,15
7f5127fe3362eb025edc3f018ae1ca2a,9.0,13
7ee0c17e04ec55f8de65f0460d7cf719,10.0,14
fcb50810c269006dbcf21e52af6b1827,9.0,13
a0843c45ad242d9f6384f8fe0b50eb45,8.0,12
536de45ee333504f32a4052adb577aac,8.0,12
2a168d800551f6c10bd98706d4d356cc,9.0,13
feeeed258a56035364a01e44875ce02d,9.0,13
8b48ea1565f8614763561b19e476c4b5,9.0,13
8076d676b6516c9adf0bdf73a186e71a,8.0,12
a7d71aa6433b8340703cf6cbd070334f,8.0,12
2814ebb9fad2563e4622d52e786008d0,11.0,15
74da92ba6de7193267055c3d5193321b,12.0,16
bdb22a275ffa773451a9931fdaabe19a,10.0,14
ffff9511c2c772f2b887f637fc28c50c,9.0,13
2b05aa8bfc0d1a44e41682f30362ca69,10.0,14
b4b1a9a5cde50b1a10f3c48c10658be6,9.0,13
1b6e6945db6042b17ae2be261a4a6ddb,9.0,13
f3a49bf33e6a109e68af6d3377037849,9.0,13
602b89a7a0755137c79de2226cf4fe68,10.0,14
16cc6d53b8fa2da4ca127b7b48b939d2,9.0,13
45fd2746ad863888423e9bb3e7174661,7.0,11
c40ff7e2d93d4bd34035e34fa555a18d,10.0,14
d5fd29b2b2fd9dffc6b457aabf2c48cd,13.0,17
0265649f05ec63c1eb99bae41073c402,12.0,16
62918d07a35ab8b54be2b320a55279b7,9.0,13
da3e4023ca0fcecce4830433111e9f3a,9.0,13
e83f0ae826865314aec2e95902e078c1,10.0,14
a3d0f4b1466d48ae1cb6ae9a9e088a85,9.0,13
84d5119b3742cbe97176c812304a09b6,9.0,13
7e87d27912f4ee80cd805ae40bb11e94,9.0,13
acaf65173fd0c139b49ac27f21cc2162,10.0,14
9b8dee96d7d17a3fed63a1d51cf1bd2a,9.0,13
