episode,best_energy_in_episode,best_energy_so_far,num_new_graphs,wall_time_s
431,20.0,5.0,,46.00920059112832
432,26.0,5.0,,46.01236450695433
433,15.0,5.0,,46.015644852072
434,5.0,5.0,,46.01845175912604
435,19.0,5.0,,46.021174950990826
436,29.0,5.0,,46.02438665297814
437,18.0,5.0,,46.02717038593255
438,10.0,5.0,,46.03009046707302
439,22.0,5.0,,46.03304395196028
440,19.0,5.0,,46.03548066900112
441,30.0,5.0,,46.03774067410268
442,24.0,5.0,,46.040923837106675
443,20.0,5.0,,46.04405035707168
444,17.0,5.0,,46.047084138030186
445,22.0,5.0,,46.049525355920196
446,12.0,5.0,,46.05341742001474
447,11.0,5.0,,46.0564992770087
448,26.0,5.0,,46.05933132907376
449,24.0,5.0,,46.06263854005374
450,30.0,5.0,,46.065492416964844
451,26.0,5.0,,46.06817941693589
452,15.0,5.0,,46.071256885072216
453,24.0,5.0,,46.07281273603439
454,20.0,5.0,,46.07490886305459
455,20.0,5.0,,46.07744060200639
456,11.0,5.0,,46.080319648142904
457,26.0,5.0,,46.082529502920806
458,22.0,5.0,,46.08532231603749
459,25.0,5.0,,46.08812803309411
460,17.0,5.0,,46.09076425409876
461,25.0,5.0,,46.0934289121069
462,20.0,5.0,,46.09502108604647
463,10.0,5.0,,46.09691368206404
464,10.0,5.0,,46.09901400306262
465,22.0,5.0,,46.10064002405852
466,26.0,5.0,,46.1024499500636
467,11.0,5.0,,46.10454765195027
468,27.0,5.0,,46.10601822892204
469,10.0,5.0,,46.10812600213103
470,28.0,5.0,,46.11128345411271
471,25.0,5.0,,46.11498476401903
472,28.0,5.0,,46.117773537989706
473,18.0,5.0,,46.12101429095492
474,29.0,5.0,,46.12416759412736
475,5.0,5.0,,46.12667431612499
476,11.0,5.0,,46.129485672106966
477,18.0,5.0,,46.13261091406457
478,12.0,5.0,,46.1355140269734
479,28.0,5.0,,46.13745145313442
480,18.0,5.0,,53.224274134030566
481,22.0,5.0,,53.22748476406559
482,10.0,5.0,,53.23025762103498
483,19.0,5.0,,53.2327738259919
484,26.0,5.0,,53.235062496038154
485,25.0,5.0,,53.23686600103974
486,17.0,5.0,,53.23873664299026
487,30.0,5.0,,53.24155253614299
488,23.0,5.0,,53.24359297705814
489,21.0,5.0,,53.24579084198922
490,20.0,5.0,,53.24720335495658
491,25.0,5.0,,53.24895000900142
492,29.0,5.0,,53.25043468596414
493,31.0,5.0,,53.251540852943435
494,9.0,5.0,,53.25317812897265
495,26.0,5.0,,53.25513175595552
496,27.0,5.0,,53.25788039108738
497,21.0,5.0,,53.260462809121236
498,22.0,5.0,,53.262475171126425
499,24.0,5.0,,53.265077352989465
500,29.0,5.0,,53.26664951792918
501,19.0,5.0,,53.26874784100801
502,28.0,5.0,,53.27161118108779
503,25.0,5.0,,53.27338381600566
504,19.0,5.0,,53.27485428494401
505,15.0,5.0,,53.27690488402732
506,18.0,5.0,,53.27938646893017
507,31.0,5.0,,53.281546731013805
508,31.0,5.0,,53.28417145414278
509,17.0,5.0,,53.28638496808708
510,26.0,5.0,,53.28853575908579
511,17.0,5.0,,53.290990550071
512,22.0,5.0,,53.293480850989
513,15.0,5.0,,53.29571716603823
514,28.0,5.0,,53.29766922304407
515,25.0,5.0,,53.29978913604282
516,20.0,5.0,,53.3026239790488
517,20.0,5.0,,53.30524885607883
518,28.0,5.0,,53.30816945200786
519,23.0,5.0,,53.310823070118204
520,26.0,5.0,,53.31259911507368
521,28.0,5.0,,53.31485281791538
522,27.0,5.0,,53.317330381134525
523,21.0,5.0,,53.32033558608964
524,19.0,5.0,,53.32316651009023
525,20.0,5.0,,53.32540379604325
526,27.0,5.0,,53.327594929141924
527,20.0,5.0,,53.33066927501932
528,23.0,5.0,,53.33390812808648
529,10.0,5.0,,53.33611289295368
530,24.0,5.0,,53.3379194829613
531,10.0,5.0,,53.34041295503266
532,30.0,5.0,,53.342868579085916
533,24.0,5.0,,53.34487792500295
534,18.0,5.0,,53.346424927935004
535,27.0,5.0,,53.348669233033434
536,27.0,5.0,,53.35226837010123
537,29.0,5.0,,53.35523987095803
538,18.0,5.0,,53.35807496192865
539,20.0,5.0,,53.361798512982205
540,9.0,5.0,,53.36437912797555
541,25.0,5.0,,53.36622162396088
542,19.0,5.0,,53.36833731504157
543,21.0,5.0,,53.36945103411563
544,31.0,5.0,,53.37106533697806
545,22.0,5.0,,53.3731300891377
546,19.0,5.0,,53.374933124985546
547,25.0,5.0,,53.37665584194474
548,22.0,5.0,,53.37845594296232
549,25.0,5.0,,53.380506668938324
550,28.0,5.0,,53.38312309095636
551,31.0,5.0,,53.386189870070666
552,25.0,5.0,,53.389061541995034
553,16.0,5.0,,53.391805563122034
554,32.0,5.0,,53.39411473693326
555,10.0,5.0,,53.395902276970446
556,11.0,5.0,,53.39898959896527
557,20.0,5.0,,53.40184154198505
558,31.0,5.0,,53.40397886908613
559,22.0,5.0,,53.405735472915694
560,18.0,5.0,,62.346750980010256
561,22.0,5.0,,62.349723156075925
562,29.0,5.0,,62.35197591595352
563,20.0,5.0,,62.35392819810659
564,16.0,5.0,,62.356542313005775
565,24.0,5.0,,62.35945731494576
566,21.0,5.0,,62.36255259299651
567,19.0,5.0,,62.36459790705703
568,11.0,5.0,,62.36687592999078
569,20.0,5.0,,62.36982235708274
570,31.0,5.0,,62.3721821049694
571,28.0,5.0,,62.374534568050876
572,17.0,5.0,,62.37645168998279
573,25.0,5.0,,62.378323026932776
574,27.0,5.0,,62.3798393830657
575,31.0,5.0,,62.3818314820528
576,10.0,5.0,,62.384045785991475
577,13.0,5.0,,62.38608915009536
578,26.0,5.0,,62.388325724052265
579,25.0,5.0,,62.39071262511425
580,26.0,5.0,,62.39246142003685
581,25.0,5.0,,62.39459258900024
582,30.0,5.0,,62.39642486697994
583,31.0,5.0,,62.39892131392844
584,24.0,5.0,,62.40109605411999
585,11.0,5.0,,62.40343488100916
586,26.0,5.0,,62.40595454513095
587,13.0,5.0,,62.40808397810906
588,26.0,5.0,,62.40997151401825
589,24.0,5.0,,62.41213669907302
590,17.0,5.0,,62.41432752995752
591,22.0,5.0,,62.41686683194712
592,30.0,5.0,,62.41960446513258
593,10.0,5.0,,62.42193734203465
594,31.0,5.0,,62.424815697129816
595,24.0,5.0,,62.42729538097046
596,19.0,5.0,,62.43051826697774
597,13.0,5.0,,62.43313570204191
598,23.0,5.0,,62.43550755805336
599,24.0,5.0,,62.438242671079934
600,28.0,5.0,,62.44070697110146
601,19.0,5.0,,62.44316302612424
602,18.0,5.0,,62.445537684019655
603,31.0,5.0,,62.44823795510456
604,23.0,5.0,,62.45098336995579
605,11.0,5.0,,62.452874884940684
606,18.0,5.0,,62.45491532608867
607,19.0,5.0,,62.457029965939
608,10.0,5.0,,62.4597539100796
609,12.0,5.0,,62.462076757103205
610,29.0,5.0,,62.46415245113894
611,24.0,5.0,,62.46856866311282
612,26.0,5.0,,62.470724157989025
613,17.0,5.0,,62.472700787940994
614,13.0,5.0,,62.47530590509996
615,10.0,5.0,,62.478007334051654
616,9.0,5.0,,62.48096779710613
617,12.0,5.0,,62.48284688801505
618,30.0,5.0,,62.485167308012024
619,28.0,5.0,,62.48773035709746
620,18.0,5.0,,62.490206180140376
621,15.0,5.0,,62.49274555593729
622,22.0,5.0,,62.49499325896613
623,22.0,5.0,,62.497203185921535
624,22.0,5.0,,62.49834806192666
625,32.0,5.0,,62.50001158006489
626,19.0,5.0,,62.50185054098256
627,26.0,5.0,,62.50396368512884
628,29.0,5.0,,62.50600470392965
629,16.0,5.0,,62.508514255983755
630,26.0,5.0,,62.511237784987316
631,31.0,5.0,,62.51368491305038
632,16.0,5.0,,62.51710334303789
633,18.0,5.0,,62.52031550905667
634,28.0,5.0,,62.522965508978814
635,5.0,5.0,,62.525786265032366
636,22.0,5.0,,62.52823466109112
637,5.0,5.0,,62.530290574068204
638,18.0,5.0,,62.53227640199475
639,27.0,5.0,,62.53445324697532
640,28.0,5.0,,71.04678288195282
641,25.0,5.0,,71.0497222749982
642,16.0,5.0,,71.05166736710817
643,19.0,5.0,,71.05312467110343
644,32.0,5.0,,71.05469307303429
645,23.0,5.0,,71.05611274205148
646,17.0,5.0,,71.05758362892084
647,24.0,5.0,,71.05899244709872
648,25.0,5.0,,71.06050462601706
649,15.0,5.0,,71.06206772802398
650,27.0,5.0,,71.06336467899382
651,22.0,5.0,,71.0646320451051
652,26.0,5.0,,71.06593597400934
653,20.0,5.0,,71.06712986412458
654,28.0,5.0,,71.068170794053
655,31.0,5.0,,71.06920910603367
656,25.0,5.0,,71.07058136491105
657,17.0,5.0,,71.0719758910127
658,31.0,5.0,,71.07334059593268
659,30.0,5.0,,71.07459327811375
660,23.0,5.0,,71.07586488197558
661,21.0,5.0,,71.07753995014355
662,24.0,5.0,,71.07878987910226
663,20.0,5.0,,71.0799227389507
664,8.0,5.0,,71.08144448511302
665,8.0,5.0,,71.0831295340322
666,13.0,5.0,,71.08509887196124
667,24.0,5.0,,71.08762363507412
668,15.0,5.0,,71.09038999001496
669,21.0,5.0,,71.09257740108296
670,27.0,5.0,,71.09514650097117
671,29.0,5.0,,71.09781439811923
672,22.0,5.0,,71.10083005204797
673,18.0,5.0,,71.10311092506163
674,17.0,5.0,,71.10606471495703
675,31.0,5.0,,71.10899595310912
676,19.0,5.0,,71.11135301413015
677,11.0,5.0,,71.11457168194465
678,24.0,5.0,,71.11727920314297
679,12.0,5.0,,71.12013807496987
680,20.0,5.0,,71.12324023107067
681,20.0,5.0,,71.12637239205651
682,19.0,5.0,,71.12935251998715
683,23.0,5.0,,71.13221543491818
684,29.0,5.0,,71.1351482491009
685,25.0,5.0,,71.13694427302107
686,29.0,5.0,,71.13956067408435
687,21.0,5.0,,71.14249864500016
688,21.0,5.0,,71.14500691113062
689,21.0,5.0,,71.14737822092138
690,26.0,5.0,,71.15014572814107
691,18.0,5.0,,71.15307170106098
692,18.0,5.0,,71.1553058330901
693,21.0,5.0,,71.15715106902644
694,18.0,5.0,,71.15969257103279
695,21.0,5.0,,71.16264689993113
696,24.0,5.0,,71.16531100007705
697,24.0,5.0,,71.16769710206427
698,22.0,5.0,,71.17084841709584
699,9.0,5.0,,71.17425788193941
700,22.0,5.0,,71.1767404009588
701,10.0,5.0,,71.17933052312583
702,25.0,5.0,,71.1813047369942
703,22.0,5.0,,71.18333588493988
704,26.0,5.0,,71.18516056402586
705,24.0,5.0,,71.18699265504256
706,22.0,5.0,,71.18926788307726
707,15.0,5.0,,71.1912362340372
708,23.0,5.0,,71.19345840904862
709,22.0,5.0,,71.19564755400643
710,24.0,5.0,,71.19839944993146
711,18.0,5.0,,71.20119258202612
712,29.0,5.0,,71.20395416812971
713,22.0,5.0,,71.20642180298455
714,28.0,5.0,,71.20871173101477
715,21.0,5.0,,71.21112214704044
716,28.0,5.0,,71.21378699410707
717,18.0,5.0,,71.21610574400984
718,24.0,5.0,,71.21857519913465
719,25.0,5.0,,71.2198663901072
720,9.0,5.0,,79.0088890150655
721,26.0,5.0,,79.01261374494061
722,18.0,5.0,,79.01597140100785
723,5.0,5.0,,79.01856396207586
724,23.0,5.0,,79.02132864994928
725,28.0,5.0,,79.0240717579145
726,28.0,5.0,,79.02669801795855
727,15.0,5.0,,79.02896857913584
728,20.0,5.0,,79.03098797798157
729,23.0,5.0,,79.03420348907821
730,24.0,5.0,,79.03616712009534
731,31.0,5.0,,79.03840347891673
732,22.0,5.0,,79.04107303009368
