hash,energy,size
1969b824b37980666816399ab00627c2,19.0,26
3dbed4895d73060fc60736391803bbf5,17.0,23
01901e0996dc386852b37cd75e0d689d,19.0,25
9a4dffe30d6a3c4bd6f8ac0e1568bbbe,7.0,11
ddd5ebb2e596e1d17558dac3baef7376,19.0,26
eb07b33abd5dcd04a340b55a6d29098d,19.0,25
1ca6d7c10129d3497e319bcee5841359,17.0,23
20c1e0ac8965f386c169d83ba2d181af,23.0,29
a50aea4cde04b6bac0d3b24ee2fbb80b,27.0,31
89f5ce68481d363d821683a42d9a5afd,18.0,22
cf9ec6f477f43b465a1c34b60a1f221f,19.0,25
d6f923fe133977df5ec2f3f68d8ff2a5,28.0,34
9f54e4c2789b6d259a80cdde9cebaae6,15.0,19
3203517b3bc672ad2e822798294fa845,22.0,28
6e199770ec07d2b2f968403f39e05588,17.0,23
a1b0d1eb1c923309ec12da4e5a21cbd2,23.0,29
b5210a569b51645100e272623f95ab78,18.0,24
48f21a2ce0fb7a81105d93c78dddf2f7,20.0,26
2714105d495a7c2cec6300387a688c65,25.0,31
a3d01be52d0b449a6385543e21359a4c,27.0,33
580eee0fac65dc521bf1d77d5608a545,28.0,34
43bc22a2cc4ddc870623272843c56995,22.0,26
10a1e458fb7469e86135b2a07f034356,15.0,22
deb3dffbef4446507870518be9052dd3,28.0,32
4dd62a96e7a93b553d2eed6851db0465,22.0,26
6396fb06bccc84331bbdb4d9ec61ee06,26.0,30
94e4143846c6870948e7c16748ef963c,23.0,27
dcbc7eac8d970d63467b23558916c465,25.0,33
8afaf93f417ca0e01417530f5ecdccb6,9.0,15
1798841c2ac5cd68fae30b29ad06470e,20.0,26
8cbea041ac19ee1168e47e3cdc27a0d1,27.0,33
b989dfa3b29af362351ff9b823ad4709,25.0,31
d3d831628de06bd984b428f83b876b59,20.0,26
bb7815dfb511801e8275c680d9b0dc88,22.0,28
adde0301dbd37256326b69e7f085f2b7,21.0,25
577329acf1b63ebf5741b0babd0e1a26,24.0,30
f7b674cc328d6712cbe593ede1d70aad,30.0,34
04d4c5acbe68e93a39bc8c0ef59e8805,20.0,27
bad010936de4d54001d0cb0c6f7c52d1,20.0,26
012821315bf1d7ea50b222ca27443a27,23.0,29
41f7e751e84b07bf547299195674947a,26.0,32
6830254673973bb7419e465385aea72c,18.0,24
b6391bbfba25aa50b1eecfabd183416d,26.0,30
23fffa97398af171c856915cf482095e,20.0,26
d7dc7cab181ae37ce75312cffb4800f5,19.0,26
c95315a5581cc82e3400e1b814cd54f3,29.0,35
ac7d94816520805d3f96b306365efd11,27.0,33
43850d89ecbf7a5141e06e456365c90a,18.0,22
6238525000a360b4c30ffb9b5bc5800f,25.0,29
c43ac0e528d63c0940efc5039eecc2a1,24.0,28
f3ddfb8e64a5ddc3512f5f0e0d69e301,26.0,30
b0b302ab7c003a4eafcd2e90c2474c87,9.0,15
ccccc12f0b4a892c432f48a463c1a9cc,28.0,32
6b3b1afd08f911944b9dc7c35c6e3d6d,17.0,21
6cb50879d39adda1d161db214f1341ac,27.0,33
c7e9419e2e3a7bfa87afa257efa347a2,19.0,25
e61c91c68ae16cc522c565ad853360d7,18.0,22
4ba6e037f4ce23bde5954e9b1aff6455,19.0,26
b010000c17bfa4b511b5c3465e5e7d26,28.0,32
11af075248f7481f9781a9e8d4f65100,25.0,31
bc8a75c5a1235f09fe1c92b60e15cd4d,18.0,25
ed54d510ef0919e08f6a3edc88472aae,9.0,15
1079479f36de15dba19b620df082488d,16.0,20
44c89853055cedfe5c58f8f311564be6,8.0,15
5c7e12b9c73964d9c8b28c629b240259,26.0,30
10d0adb49796ec979da26b3fcf9d9013,26.0,32
64f4e8dbbcd0597386ced8f38b10d39c,15.0,19
e09a95a72dc99b3a2f613653f92185a8,20.0,26
b8c462b617a40ec93a6532ae59881e9b,9.0,15
36bc51aeceb4b0bf578235a333c7d0b3,19.0,25
fe0a40e2b56a37083b4820b9c7ea5e3b,9.0,15
07738adf18646f52dc4cad25c6aa1550,26.0,32
8fab43960c956076083763bca8079045,8.0,14
ea42da8ecdb5f2f4df006bd7439f7ec5,10.0,16
d71590c2a20fdc9266c0351b7df4a88f,17.0,23
27e9c748cc2baa598aa5d831cdb40b90,9.0,16
26cef087fc18b6d704812fbdfbd93c0d,9.0,15
398fd81a0332c908cfd426d4f78e9543,19.0,25
d0ed39cbc8ec15ff27e4dce8e1c682f6,25.0,31
cf3dedfd73c1f46ef7a4251adcd8e4af,11.0,15
9bb9cc28d24fe1c4497f6f2ac7968319,29.0,35
ba93e4d3f4e627fb6010f61188317cd9,20.0,27
e11bb06fbaf83e42672c201c745cbbdd,26.0,32
595a2390b0fc849bd683403423b8c3f7,15.0,21
82fbbbb80f268241851bcc4822f03d84,26.0,30
d7d08f4eb8f74bd1ab62c680b1cf154c,18.0,22
e14aaa31b41d6c1b072f59b0c0b6c686,20.0,26
490e6e8adc4b5d1dbc3386dd6fc4c122,19.0,25
481a54c3fce8af65817f04f8c7069fd4,30.0,34
232bb9bb9e2ef5b54175deb0cf6383cc,26.0,32
c55b6b53f691ae5dd697bee4c5b51797,24.0,28
c8686c9324b7fcee32b6b56830862f4e,21.0,25
03812ec5a172e8a9019e969139d0fa96,8.0,12
0d21d7aae8329ef9518362576c83db21,18.0,24
a955fb2710ba8d663f5d63a6ef5b7aab,20.0,24
29aed8874d00fed4b379f3a4aad253c2,20.0,24
6d77a66567d89ae2fad5aa9c5b1a82a1,20.0,26
8cd58dfe15eacf2120a42701c719923f,22.0,26
2093b279705dd4c4c292517683361578,19.0,25
c288930d4b2000f47793c0c922e5439b,16.0,20
a7a683ede864f1691ac52f517b272050,19.0,26
4c866a4edb8bc90d9360a41cafe23f40,10.0,16
37c527960a56c880764b98ffd39bc035,24.0,28
7d4840536a22cb33213369834f2619cd,19.0,25
91af7dd3c25acd45b2decc54e2db467d,20.0,26
81c0e222d3058b97538e619fabd0415f,31.0,37
e61db24edf983d915c8e5353ec9f8aea,20.0,27
e41de10473010dd4488e606b1ea67410,24.0,28
ee61491401b5f8527fc7a8317c135202,17.0,23
321cdbb7501a0349c6a79147b8d2981a,21.0,25
0fd52a62e61441c4f5ab9d11624eaa3c,22.0,28
dff19968a92fe9e6917925fb2b31b91b,20.0,24
9bcee331797dc37d0873340144931223,26.0,30
1942b2846cc66ac1bcc7c5e92a6d8004,22.0,29
9a00bed338d5398d78d781363a21c912,25.0,31
d6984269f9fbcda5ce4b7b896904342b,18.0,24
d274935b95efc15c58cc8fabde904717,9.0,15
2a1b80cd9efd562ea32ffb6a4c88989a,20.0,26
51bb8548d6784c7f717500b9e7445a4a,19.0,25
ca6c8b3dd87a523649e5216ad5e6da61,23.0,27
d781e03054e3b11fda8d40978d84dde5,18.0,22
2ded8ebb106224be304a4fb32f35c4c9,26.0,30
22507b33473b6d421a578c869ec808bd,26.0,32
3d5d65656e8a263d3e510a41a012ed86,21.0,28
0dcdb9c68f1bcee100eb7795ddab3b4e,23.0,27
84864ef50b04efd71dbd1866203fbbc0,18.0,24
14bb27e0bdb0fe98046147c00e2d9a86,17.0,23
cd049283f5c390cfcdb59a036afca4a2,18.0,25
de4925ac98aa14267b875ed17815952b,24.0,28
f94fa44aa3788735fbda401fb1ae6bab,9.0,13
8f04101ca869b66764d7717c5ecc4a68,25.0,29
0d483fdb8b8cb393c808492d6d4c5631,18.0,24
5076b5344db8fa98556299a001258f36,5.0,11
a737368bfc49782a37aac2f90e040e18,10.0,14
89e35f7b7362b4f0e491315f5765c2b6,19.0,25
bff00764fda8625259e0bcd21da55737,28.0,32
6b6201b091cd268806226a0a882849ca,18.0,24
c2936859a5fd4b57c864214d8752a33c,18.0,22
9a2179d3c76e1c60ff2dac6de79093b2,19.0,25
8a041fb2a8baf5a8260d12676f2c7dc5,12.0,16
0e7b52fd707468ac35f7ab43583eee67,20.0,26
c1de0f5ee0f61f390c2c690e3a28d3c2,25.0,31
2cb379b3689ae11680c0730cb52f41ed,19.0,26
4a2d1a07528343fff57e8a1d7c71ba86,11.0,15
dba0491190146f4a4d3e0e5d998d0363,26.0,30
1e6997b48ea6b8230e9bad4a40d87ea8,19.0,25
480e977c8211a8af30fa5f2de26d2708,23.0,27
de3460706bd66666a4fd68634f76fcbd,10.0,14
2a4ea075929d48b75f2cec11c628fb1f,9.0,13
c3ec8d2702368739589f26a168f18307,28.0,34
799a78f3a0b60efc76d51853acd692c0,17.0,21
961302d135de5a49507d2018f724ca90,25.0,31
78ede70c9793a4dca505b90c98ec8606,23.0,29
4a28d36912f17ca844ef04f8e6e67088,28.0,32
51d7630aecf5d38825cf231143c54cbc,21.0,25
ebc36089b990613fef338b215b4e4996,19.0,26
e2d80ebc25908cc3bd6d07c7e9492c61,25.0,29
b867ebc3f9935b8c912c4b1eed864960,25.0,29
5e1cc0a58a38928d04de015e5ad206dc,23.0,29
2c522fddf6cf3902cebf53126a3a8449,21.0,28
6a46c5af429004a0d29c914ec767c0e5,24.0,28
ba2845e4a14a12acd3f866502e1cec9f,22.0,28
923c0b99466b44805a540cb6b177e317,12.0,16
4b466743a489372bba8d28a6826d7c3e,19.0,25
a3f1a7adfb6972ce11f50c465abdd62c,18.0,22
7a267b691df9d9e28df74bd4874b9758,15.0,19
