$2,1.00,0.96,0.97,0.96,1.00,0.96,0.97,0.96
$4,1.00,0.95,0.96,0.95,1.00,0.95,0.96,0.95
$3,0.91,0.91,0.97,0.97,0.93,0.93,0.91,0.91
$1,0.91,0.96,0.95,0.95,0.94,0.97,0.94,0.94
$5,1.00,1.00,0.97,0.97,1.00,1.00,0.97,0.97
