$2,2.81137e+00,2.81137e+00,2.62744e-02,2.62744e-02,1.86168e-02,1.86168e-02,8.69055e-03,8.69055e-03
in3,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00
$4,4.80410e+00,4.80410e+00,4.80410e+00,4.80410e+00,9.50301e-02,9.50301e-02,9.50301e-02,9.50301e-02
$3,2.66597e-02,1.41353e-02,2.66597e-02,1.41353e-02,2.80473e+00,1.17727e-01,2.80473e+00,1.17727e-01
in1,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
$1,1.04416e-02,1.05452e-02,5.99974e+00,6.21872e+00,1.05633e-02,3.82840e+00,1.06467e-02,4.09022e+00
out,4.17664e-03,4.21810e-03,2.39990e+00,2.48749e+00,4.22532e-03,1.53136e+00,4.25868e-03,1.63609e+00
