in1,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00
$9,2.54351e+00,2.54351e+00,2.54351e+00,2.54351e+00,2.54351e+00,2.54351e+00,2.54351e+00,2.54351e+00,1.29257e-01,1.29257e-01,1.29257e-01,1.29257e-01,1.29257e-01,1.29257e-01,1.29257e-01,1.29257e-01
$1,1.35619e+00,1.49941e+00,1.26040e+00,1.94664e+00,1.35619e+00,1.49941e+00,1.26040e+00,1.94664e+00,1.35619e+00,1.49941e+00,1.26040e+00,1.94664e+00,1.35619e+00,1.49941e+00,1.26040e+00,1.94664e+00
$5,1.07564e+00,1.07564e+00,2.02064e+00,2.02064e+00,1.07564e+00,1.07564e+00,2.02064e+00,2.02064e+00,1.07564e+00,1.07564e+00,2.02064e+00,2.02064e+00,1.07564e+00,1.07564e+00,2.02064e+00,2.02064e+00
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
$6,5.84390e-01,5.84390e-01,1.88604e-01,1.88604e-01,5.84390e-01,5.84390e-01,1.88604e-01,1.88604e-01,5.84390e-01,5.84390e-01,1.88604e-01,1.88604e-01,5.84390e-01,5.84390e-01,1.88604e-01,1.88604e-01
out,5.42475e-01,5.99763e-01,5.04158e-01,7.78657e-01,5.42475e-01,5.99763e-01,5.04158e-01,7.78657e-01,5.42475e-01,5.99763e-01,5.04158e-01,7.78657e-01,5.42475e-01,5.99763e-01,5.04158e-01,7.78657e-01
$10,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01
$7,6.33071e+00,6.33071e+00,1.24526e-01,1.24526e-01,6.33071e+00,6.33071e+00,1.24526e-01,1.24526e-01,6.33071e+00,6.33071e+00,1.24526e-01,1.24526e-01,6.33071e+00,6.33071e+00,1.24526e-01,1.24526e-01
$11,8.20632e-01,8.20632e-01,8.20632e-01,8.20632e-01,6.40635e-03,6.40635e-03,6.40635e-03,6.40635e-03,2.94712e-02,2.94712e-02,2.94712e-02,2.94712e-02,3.66312e-03,3.66312e-03,3.66312e-03,3.66312e-03
$8,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02,7.40000e-02
$4,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02,5.70000e-02
$3,1.41871e-01,1.41871e-01,4.25345e-02,4.25345e-02,1.41871e-01,1.41871e-01,4.25345e-02,4.25345e-02,1.41871e-01,1.41871e-01,4.25345e-02,4.25345e-02,1.41871e-01,1.41871e-01,4.25345e-02,4.25345e-02
in4,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00,6.94000e-02,1.15440e+00
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
$2,1.48856e-01,1.07232e-01,2.80949e-01,1.13726e-01,1.48856e-01,1.07232e-01,2.80949e-01,1.13726e-01,1.48856e-01,1.07232e-01,2.80949e-01,1.13726e-01,1.48856e-01,1.07232e-01,2.80949e-01,1.13726e-01
