$1,2.16862e-03,1.21195e-01,1.22371e-01,1.24766e-01,2.04204e-03,2.50695e-02,3.21842e-03,1.13130e-01
$4,1.82995e-01,6.18925e+00,6.32636e+00,6.44059e+00,8.51692e-02,3.28412e-01,3.31818e-01,3.35567e-01
$5,3.03358e+00,3.85050e-02,2.41064e-02,8.53752e-03,3.03358e+00,3.85050e-02,2.41064e-02,8.53752e-03
$3,3.78092e-01,9.40911e-02,9.23947e-02,9.23766e-02,7.90131e-01,2.29810e-01,9.47087e-02,9.47053e-02
$2,2.28011e+00,6.09385e-04,1.72309e-03,5.76826e-04,4.45840e+00,4.23006e-03,9.13533e-01,4.21419e-03
out,8.67448e-04,4.84780e-02,4.89483e-02,4.99066e-02,8.16818e-04,1.00278e-02,1.28737e-03,4.52519e-02
in1,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00,2.78000e-02,3.92390e+00
in2,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00
in3,4.20000e-03,4.20000e-03,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,2.00820e+00,2.00820e+00
