$2,0.99,0.99,0.97,0.97,1.00,1.00,1.00,1.00
$4,1.00,1.00,1.00,1.00,0.96,0.96,0.96,0.96
$3,0.93,0.92,0.93,0.92,0.96,0.92,0.96,0.92
$1,0.90,0.90,0.94,0.94,0.89,0.93,0.89,0.93
