$4,0.98,0.94,0.96,0.98,0.95,0.95,0.95,0.95
$2,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99
$6,1.00,1.00,0.96,0.96,0.97,0.97,0.96,0.96
$8,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.97
$1,0.99,0.98,0.96,0.99,0.96,0.99,0.96,0.99
$3,0.91,0.92,0.96,0.92,0.99,0.92,0.98,0.92
$7,1.00,1.00,0.90,0.90,1.00,1.00,0.90,0.90
$5,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
