$3,0.93,0.96,0.92,0.92,0.96,0.96,0.92,0.92
$1,0.97,0.96,1.00,0.98,0.96,0.96,0.97,0.98
$2,0.89,0.89,0.89,0.89,0.94,0.89,0.94,0.89
$4,1.00,0.96,1.00,0.96,0.94,0.95,0.94,0.95
