$1,0.95,0.95,0.96,0.94,0.96,0.94,0.96,0.94
$3,0.95,0.95,0.92,0.92,0.92,0.92,0.92,0.92
$4,0.98,0.98,0.98,0.98,1.00,1.00,1.00,1.00
$6,0.95,0.95,0.96,0.96,1.00,1.00,0.96,0.96
$5,1.00,1.00,1.00,1.00,0.97,0.97,0.97,0.97
$2,0.96,0.96,0.97,0.97,0.97,0.97,0.96,0.96
