in4,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00,6.94000e-02,6.94000e-02,1.15440e+00,1.15440e+00
$3,8.75968e-01,8.75968e-01,4.90409e+00,4.90409e+00,8.85290e-02,8.85290e-02,1.19043e-01,1.19043e-01,8.75968e-01,8.75968e-01,4.90409e+00,4.90409e+00,8.85290e-02,8.85290e-02,1.19043e-01,1.19043e-01
$1,1.59815e-01,3.42054e-01,3.31124e-02,4.02884e-02,3.40154e-01,1.79406e+00,3.27357e-01,1.62025e+00,1.59815e-01,3.42054e-01,3.31124e-02,4.02884e-02,3.40154e-01,1.79406e+00,3.27357e-01,1.62025e+00
out,6.79259e-02,1.40821e-01,1.72450e-02,2.01154e-02,1.40061e-01,7.21624e-01,1.34943e-01,6.52100e-01,6.79259e-02,1.40821e-01,1.72450e-02,2.01154e-02,1.40061e-01,7.21624e-01,1.34943e-01,6.52100e-01
$5,1.09045e+00,1.09045e+00,1.08205e+00,1.08205e+00,2.44765e+00,2.44765e+00,1.19247e+00,1.19247e+00,2.61667e+00,2.61667e+00,1.19537e+00,1.19537e+00,2.82311e+00,2.82311e+00,1.19846e+00,1.19846e+00
$7,9.91113e-01,9.91113e-01,1.18673e-01,1.18673e-01,9.91113e-01,9.91113e-01,1.18673e-01,1.18673e-01,9.91113e-01,9.91113e-01,1.18673e-01,1.18673e-01,9.91113e-01,9.91113e-01,1.18673e-01,1.18673e-01
$6,3.76077e+00,3.76077e+00,3.76077e+00,3.76077e+00,5.25796e-02,5.25796e-02,5.25796e-02,5.25796e-02,3.17272e-02,3.17272e-02,3.17272e-02,3.17272e-02,1.03467e-02,1.03467e-02,1.03467e-02,1.03467e-02
in1,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00
$2,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02
in3,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00,4.20000e-03,2.00820e+00
$4,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02,8.21327e-01,2.95237e-02
in2,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,2.20000e-03,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00,5.05430e+00
