Step,custom/best_energy,wall_time_s
21680,5.0,274.09815338393673
21760,5.0,275.57323804707266
21840,5.0,277.19196860003285
21920,5.0,278.7682173140347
22000,5.0,280.13084745104425
22080,5.0,281.0024596839212
22160,5.0,282.12143795308657
22240,5.0,283.27390837692656
22320,5.0,284.3872309769504
22400,5.0,285.096172231948
22480,5.0,286.5770798290614
22560,5.0,287.69456713995896
22640,5.0,288.82092718197964
22720,5.0,289.94358434411697
22800,5.0,291.05284137208946
22880,5.0,292.3800597761292
22960,5.0,293.8686719459947
23040,5.0,294.9780571979936
23120,5.0,296.5664561090525
23200,5.0,297.9186113139149
23280,5.0,299.41514614596963
23360,5.0,300.56574223097414
23440,5.0,302.0175544859376
23520,5.0,302.9375108850654
23600,5.0,304.1629589719232
23680,5.0,304.9319721041247
23760,5.0,305.9967440201435
23840,5.0,306.9007740749512
23920,5.0,307.83972551696934
24000,5.0,308.57123132795095
24080,5.0,310.2598201490473
24160,5.0,311.7774369479157
24240,5.0,313.70342642092146
24320,5.0,315.1785337170586
24400,5.0,316.6328545899596
24480,5.0,317.4993469370529
24560,5.0,318.7181718470529
24640,5.0,319.59246366797015
24720,5.0,320.41988746006973
24800,5.0,321.3928055211436
24880,5.0,323.4625697231386
24960,5.0,324.3758347569965
25040,5.0,325.9794575390406
25120,5.0,326.7615623259917
25200,5.0,327.4584988700226
25280,5.0,328.5269909789786
25360,5.0,329.25527989608236
25440,5.0,329.94771771202795
25520,5.0,330.91640809806995
25600,5.0,331.63174788607284
25680,5.0,332.96391898114234
25760,5.0,334.05515549797565
25840,5.0,335.03859002911486
25920,5.0,336.24074971000664
26000,5.0,337.5022952449508
26080,5.0,338.66840877197683
26160,5.0,340.5676781870425
26240,5.0,342.03001626511104
26320,5.0,343.334750082111
26400,5.0,344.76933654397726
26480,5.0,346.1080741051119
26560,5.0,347.28535177209415
26640,5.0,348.4864046629518
26720,5.0,349.6616532399785
26800,5.0,350.97823399398476
26880,5.0,352.0565292700194
26960,5.0,353.03896058606915
27040,5.0,353.8705829801038
27120,5.0,354.66017785598524
27200,5.0,355.4911870579235
27280,5.0,357.0457520550117
27360,5.0,358.1647154081147
27440,5.0,359.3280848679133
27520,5.0,360.3768534839619
27600,5.0,361.75210873014294
27680,5.0,362.5630700979382
27760,5.0,363.32493226695806
27840,5.0,364.12094468809664
27920,5.0,364.9285115909297
28000,5.0,365.70875476300716
28080,5.0,366.9459127720911
28160,5.0,367.87756218598224
28240,5.0,368.75536161102355
28320,5.0,369.569746467052
28400,5.0,370.54336370993406
28480,5.0,371.3804863160476
28560,5.0,372.22245569108054
28640,5.0,373.2813378460705
28720,5.0,374.3528967660386
28800,5.0,375.10442061698996
28880,5.0,376.71694576600567
28960,5.0,377.83278350299224
29040,5.0,378.8797331380192
29120,5.0,380.03950892505236
29200,5.0,388.75990293500945
29280,5.0,389.89424711000174
29360,5.0,391.0945570420008
29440,5.0,392.21645524003543
29520,5.0,393.1819316120818
29600,5.0,394.32382275303826
29680,5.0,395.6637794720009
29760,5.0,396.7228668220341
29840,5.0,398.01294427807443
29920,5.0,399.4294604379684
30000,5.0,400.8082383989822
30080,5.0,402.2614724650048
30160,5.0,403.7520184239838
30240,5.0,405.1783800260164
30320,5.0,406.5690781730227
30400,5.0,408.01837049401365
30480,5.0,409.46846067206934
30560,5.0,410.61095067393035
30640,5.0,411.7207505449187
30720,5.0,413.0669169400353
30800,5.0,414.16031803609803
30880,5.0,415.8558017879259
30960,5.0,416.9628843020182
31040,5.0,417.81378631992266
31120,5.0,418.7127000859473
31200,5.0,419.6697157770395
31280,5.0,420.8055319429841
31360,5.0,421.78110234602354
31440,5.0,422.7414217470214
31520,5.0,423.82763757393695
31600,5.0,424.61703191511333
31680,5.0,425.4078931589611
31760,5.0,426.18772378913127
31840,5.0,426.97266917000525
31920,5.0,427.7015815859195
32000,5.0,428.39248035801575
32080,5.0,430.4302135789767
32160,5.0,433.21870751609094
32240,5.0,435.43444753298536
32320,5.0,437.5393705740571
32400,5.0,439.45631839800626
32480,5.0,441.5464047060814
32560,5.0,443.5866361721419
32640,5.0,445.7837071309332
32720,5.0,447.92620891402476
32800,5.0,450.5216715410352
32880,5.0,452.203195450129
32960,5.0,453.64086460811086
33040,5.0,454.56079777609557
33120,5.0,455.79447890096344
33200,5.0,456.88822064199485
33280,5.0,457.9347860829439
33360,5.0,458.78744948399253
33440,5.0,459.79413917893544
33520,5.0,460.6043644021265
33600,5.0,461.39891608292237
33680,5.0,462.65212395903654
33760,5.0,463.5835300409235
33840,5.0,464.6130122540053
33920,5.0,465.6280904619489
34000,5.0,467.19696220592596
34080,5.0,468.5144624270033
34160,5.0,469.6966947200708
34240,5.0,470.7997180109378
34320,5.0,471.7595335189253
34400,5.0,472.8828156341333
34480,5.0,474.9248625119217
34560,5.0,477.10025709914044
34640,5.0,479.2041824150365
34720,5.0,481.3406047341414
34800,5.0,482.81962596904486
34880,5.0,485.41612116713077
34960,5.0,487.4983803909272
35040,5.0,489.63564298907295
35120,5.0,491.08097663801163
35200,5.0,492.6181864300743
35280,5.0,493.98624739493243
35360,5.0,495.1788813609164
35440,5.0,496.1734330889303
35520,5.0,497.41250393306836
35600,5.0,498.4146925259847
35680,5.0,500.4886770839803
35760,5.0,502.6864915441256
35840,5.0,504.3762265769765
35920,5.0,506.0518683560658
36000,5.0,507.7608657530509
36080,5.0,508.9973495111335
36160,5.0,510.2349400459789
36240,5.0,511.3091708919965
36320,5.0,512.255601990968
36400,5.0,513.3667632620782
36480,5.0,514.6453376589343
36560,5.0,515.4821138980333
36640,5.0,516.2472804270219
36720,5.0,517.0607891271356
36800,5.0,517.9124609350692
36880,5.0,519.5559596740641
36960,5.0,520.886455375934
37040,5.0,522.3538190049585
37120,5.0,523.7625442589633
37200,5.0,525.071049334947
37280,5.0,526.3169069751166
37360,5.0,527.634470181074
37440,5.0,528.8751984289847
37520,5.0,530.2093628379516
37600,5.0,531.5661818699446
37680,5.0,532.7973484750837
37760,5.0,533.7631777629722
37840,5.0,535.4400646050926
37920,5.0,536.7846332311165
38000,5.0,537.6977859719191
38080,5.0,539.4713891211431
38160,5.0,540.7004750289489
38240,5.0,541.4913207159843
38320,5.0,542.4102823310532
38400,5.0,543.3070806530304
38480,5.0,544.6992888280656
38560,5.0,545.6277089179493
38640,5.0,548.1095676340628
38720,5.0,549.43954794202
38800,5.0,550.7309069531038
38880,5.0,551.9055232580286
38960,5.0,553.3270103719551
39040,5.0,554.7999483931344
39120,5.0,556.2968136260752
39200,5.0,557.5956217320636
39280,5.0,558.968979164958
39360,5.0,560.0779061210342
39440,5.0,561.1580151850358
39520,5.0,562.2048468340654
39600,5.0,563.0939651341178
39680,5.0,564.5228506559506
39760,5.0,565.9400497190654
39840,5.0,566.8634802589659
39920,5.0,567.6893696049228
40000,5.0,568.6088929821271
40080,5.0,569.8218448630068
40160,5.0,570.8297100970522
40240,5.0,571.9082623810973
40320,5.0,572.8808689659927
40400,5.0,573.816756733926
40480,5.0,574.9147004000843
40560,5.0,575.9106901129708
40640,5.0,576.7906062360853
40720,5.0,577.650837423047
40800,5.0,578.7391035100445
40880,5.0,581.1259390350897
40960,5.0,582.0609708030242
41040,5.0,584.5433534400072
41120,5.0,586.0655279620551
41200,5.0,587.5337028091308
41280,5.0,589.0568836780731
41360,5.0,590.5860060509294
41440,5.0,591.4431683719158
41520,5.0,592.2990925461054
41600,5.0,593.2370623301249
41680,5.0,595.940361920977
41760,5.0,598.0190554021392
41840,5.0,600.1333727419842
41920,5.0,602.2774755069986
42000,5.0,604.4303083349951
42080,5.0,606.4978688969277
42160,5.0,608.5662440359592
42240,5.0,610.6123690460809
42320,5.0,612.7156875159126
42400,5.0,614.8259506379254
42480,5.0,616.0072507029399
42560,5.0,616.9750236510299
42640,5.0,618.0126328479964
42720,5.0,619.1705898761284
42800,5.0,619.9787952769548
42880,5.0,621.1116652560886
42960,5.0,622.1116411299445
43040,5.0,623.3572001671419
43120,5.0,624.7889103950001
43200,5.0,625.5891319089569
43280,5.0,627.7477609331254
43360,5.0,629.7774113479536
43440,5.0,631.8770524479914
43520,5.0,636.542702246923
43600,5.0,637.5033135730773
43680,5.0,638.4540904790629
43760,5.0,639.3884358180221
43840,5.0,640.3311191101093
43920,5.0,641.3088223740924
44000,5.0,642.2871102381032
44080,5.0,644.6815028490964
44160,5.0,648.6801380929537
44240,5.0,656.6604275431018
44320,5.0,661.8978432069998
44400,5.0,667.4473557579331
44480,5.0,672.6680876719765
44560,5.0,677.9105758399237
44640,5.0,685.9401366859674
44720,5.0,688.3788133899216
44800,5.0,690.1366525639314
44880,5.0,691.7985280661378
44960,5.0,693.636247215094
45040,5.0,695.0248628880363
45120,5.0,696.2541732620448
45200,5.0,698.0407435090747
45280,5.0,699.5951703619212
45360,5.0,700.6215009589214
45440,5.0,701.9008803290781
45520,5.0,702.9094737321138
45600,5.0,704.4214881150983
45680,5.0,706.9985880430322
45760,5.0,708.7123640340287
45840,5.0,710.4070629009511
45920,5.0,712.5478592740837
46000,5.0,716.2347091229167
46080,5.0,717.9654605109245
46160,5.0,720.6839956559706
46240,5.0,724.2514594560489
46320,5.0,727.4374389599543
46400,5.0,729.9419589850586
46480,5.0,731.707321460126
46560,5.0,734.296450217953
46640,5.0,736.8176540329587
46720,5.0,738.9535490639973
46800,5.0,741.5767179289833
46880,5.0,743.1061735160183
46960,5.0,745.0803512679413
47040,5.0,746.4674789300188
47120,5.0,748.1275480450131
47200,5.0,749.4672552880365
47280,5.0,750.9105895000976
47360,5.0,752.5791597419884
47440,5.0,754.2361428739969
47520,5.0,755.6904449919239
47600,5.0,757.4277457960416
47680,5.0,758.7126676361077
47760,5.0,759.9234008661006
47840,5.0,761.2251702339854
47920,5.0,762.517748373095
48000,5.0,764.0292667299509
48080,5.0,765.5169271619525
48160,5.0,766.7423580379691
48240,5.0,767.6564950430766
48320,5.0,768.5723460270092
48400,5.0,769.5276604720857
48480,5.0,770.7969922691118
48560,5.0,771.9053378941026
48640,5.0,773.1710101680364
48720,5.0,773.9706903060433
48800,5.0,774.8600011300296
48880,5.0,776.748534824932
48960,5.0,778.0112856780179
49040,5.0,778.9075869510416
49120,5.0,780.1232589960564
49200,5.0,780.9875107631087
49280,5.0,782.3763845490757
49360,5.0,783.4795728630852
49440,5.0,784.5374996289611
49520,5.0,785.5643558020238
49600,5.0,786.6436639081221
49680,5.0,788.1882173900958
49760,5.0,789.4462009249255
49840,5.0,790.5592352650128
49920,5.0,792.2944125039503
50000,5.0,793.9918728270568
50080,5.0,795.1610581770074
50160,5.0,796.36469028797
50240,5.0,797.3144340910949
50320,5.0,798.118199798977
50400,5.0,799.0832655350678
50480,5.0,801.5838921410032
50560,5.0,803.4720496290829
50640,5.0,805.008028866956
50720,5.0,806.5792903380934
50800,5.0,808.6399441380054
50880,5.0,810.1978386209812
50960,5.0,811.5096896099858
51040,5.0,812.7794805951416
51120,5.0,814.0867618429475
51200,5.0,815.3222471699119
