$3,1.00,0.94,0.96,0.95,1.00,0.94,0.96,0.95
$1,0.95,0.95,0.95,0.95,0.94,0.97,0.97,0.98
$2,1.00,1.00,1.00,1.00,0.95,0.95,0.95,0.95
