in3,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00,4.20000e-03,4.20000e-03,2.00820e+00,2.00820e+00
$1,1.08146e+00,1.78831e-02,1.08146e+00,1.78831e-02,1.08146e+00,1.78831e-02,1.08146e+00,1.78831e-02
$4,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02,1.00000e-02
$5,4.52743e+00,4.52743e+00,1.04452e-01,1.04452e-01,4.52743e+00,4.52743e+00,1.04452e-01,1.04452e-01
$3,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01,1.83000e-01
$6,8.06035e-01,8.06035e-01,8.06035e-01,8.06035e-01,9.78743e-03,9.78743e-03,9.78743e-03,9.78743e-03
$2,4.34268e+00,4.34268e+00,4.34268e+00,4.34268e+00,4.34268e+00,4.34268e+00,4.34268e+00,4.34268e+00
out,2.16966e+00,1.74423e+00,2.16966e+00,1.74423e+00,2.16966e+00,1.74423e+00,2.16966e+00,1.74423e+00
in2,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00,2.20000e-03,5.05430e+00
in1,2.78000e-02,2.78000e-02,2.78000e-02,2.78000e-02,3.92390e+00,3.92390e+00,3.92390e+00,3.92390e+00
