$1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.99,0.99,0.98,0.98
$2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,1.00,1.00,0.97,1.00,1.00,1.00,1.00
$8,0.97,0.98,0.97,0.98,0.97,0.98,0.97,0.98,0.97,0.98,0.97,0.98,0.97,0.98,0.97,0.98
$9,1.00,1.00,0.92,0.92,1.00,1.00,0.92,0.92,1.00,1.00,0.92,0.92,1.00,1.00,0.92,0.92
$4,0.99,0.99,1.00,1.00,0.98,0.98,1.00,1.00,0.99,0.99,1.00,1.00,0.98,0.98,1.00,1.00
$6,0.94,0.96,0.94,0.96,0.94,0.96,0.94,0.96,0.93,0.92,0.93,0.92,0.93,0.92,0.93,0.92
$7,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
$3,0.89,0.93,0.89,0.93,0.89,0.93,0.89,0.93,0.92,0.92,0.93,0.92,0.89,0.93,0.93,0.92
$5,0.96,0.90,0.96,0.90,0.93,0.90,0.96,0.90,0.92,0.91,0.93,0.91,0.96,0.96,0.92,0.90
